asset_type,easting,northing,lat,lon
bollard,397121,389534,53.402619999999999,-2.044767100000000
bollard,397119,389536,53.402638000000003,-2.044797200000000
bollard,395754,388508,53.393388000000002,-2.065313500000000
bollard,395750,388482,53.393154000000003,-2.065373300000000
bollard,395752,388484,53.393172000000000,-2.065343300000000
bollard,395754,388512,53.393424000000003,-2.065313600000000
bollard,395993,388980,53.397632999999999,-2.061725700000000
bollard,395998,388982,53.397651000000003,-2.061650600000000
bollard,395433,388757,53.395623000000001,-2.070144200000000
bollard,395429,388757,53.395623000000001,-2.070204400000000
bollard,395195,388817,53.396160999999999,-2.073724200000000
bollard,395188,388819,53.396177999999999,-2.073829500000000
bollard,395479,388745,53.395516000000001,-2.069452300000000
bollard,395475,388746,53.395524999999999,-2.069512500000000
bollard,395967,388640,53.394576000000001,-2.062112300000000
bollard,395964,388652,53.394683999999998,-2.062157600000000
bollard,394933,388853,53.396481999999999,-2.077664900000000
bollard,390923,389738,53.404381999999998,-2.137995000000000
bollard,390920,389736,53.404364000000001,-2.138040000000000
bollard,392641,388228,53.390836000000000,-2.112118300000000
bollard,392639,388225,53.390808999999997,-2.112148300000000
bollard,390544,386256,53.373077000000002,-2.143590000000000
bollard,390544,386253,53.373049999999999,-2.143590000000000
bollard,390544,386240,53.372933000000003,-2.143589600000000
bollard,390541,386215,53.372708000000003,-2.143633900000000
bollard,391198,386984,53.379632000000001,-2.133780800000000
bollard,391186,386957,53.379389000000003,-2.133960500000000
bollard,391174,386947,53.379299000000003,-2.134140600000000
bollard,389776,386300,53.373457999999999,-2.155134700000000
bollard,392526,385654,53.367697999999997,-2.113785700000000
bollard,392533,385654,53.367697999999997,-2.113680500000000
bollard,390447,386274,53.373237000000003,-2.145048500000000
bollard,390446,386277,53.373263999999999,-2.145063600000000
bollard,391105,389120,53.398829999999997,-2.135239800000000
bollard,391104,389123,53.398857000000000,-2.135254900000000
bollard,391113,389084,53.398507000000002,-2.135118500000000
bollard,391112,389088,53.398542999999997,-2.135133600000000
bollard,391134,389002,53.397770000000001,-2.134800300000000
bollard,391133,389005,53.397796999999997,-2.134815400000000
bollard,389879,389413,53.401440999999998,-2.153687500000000
bollard,389883,389414,53.401451000000002,-2.153627300000000
bollard,390978,389418,53.401507000000002,-2.137158400000000
bollard,390982,389418,53.401507000000002,-2.137098300000000
bollard,391008,389406,53.401398999999998,-2.136706900000000
bollard,391002,389408,53.401417000000002,-2.136797200000000
bollard,390562,386127,53.371918000000001,-2.143315600000000
bollard,390568,386125,53.371899999999997,-2.143225400000000
bollard,390750,386061,53.371327999999998,-2.140488000000000
bollard,390754,386060,53.371319000000000,-2.140427900000000
bollard,391163,385811,53.369087999999998,-2.134273700000000
bollard,391166,385808,53.369061000000002,-2.134228600000000
bollard,391830,388707,53.395130000000002,-2.124325500000000
bollard,391821,388722,53.395263999999997,-2.124461200000000
bollard,391809,388713,53.395183000000003,-2.124641400000000
bollard,391818,388700,53.395066999999997,-2.124505700000000
bollard,391924,389019,53.397936000000001,-2.122920000000000
bollard,391925,389023,53.397972000000003,-2.122905100000000
bollard,392312,386770,53.377726000000003,-2.117029300000000
bollard,392310,386773,53.377752999999998,-2.117059400000000
bollard,392350,386731,53.377375999999998,-2.116457100000000
bollard,392352,386728,53.377349000000002,-2.116427000000000
bollard,392509,386540,53.375661999999998,-2.114062500000000
bollard,392512,386537,53.375635000000003,-2.114017300000000
bollard,392536,386509,53.375383999999997,-2.113655900000000
bollard,392548,386503,53.375329999999998,-2.113475400000000
bollard,392543,386514,53.375428999999997,-2.113550800000000
bollard,392549,386511,53.375402000000001,-2.113460500000000
bollard,392539,386497,53.375275999999999,-2.113610500000000
bollard,391948,389023,53.397972000000003,-2.122559200000000
bollard,391950,389022,53.397962999999997,-2.122529100000000
bollard,392219,388983,53.397616999999997,-2.118482600000000
bollard,392216,388982,53.397607999999998,-2.118527700000000
bollard,392285,388992,53.397697999999998,-2.117490200000000
bollard,392288,388989,53.397672000000000,-2.117445100000000
bollard,392341,388984,53.397627000000000,-2.116647900000000
bollard,392337,388984,53.397627000000000,-2.116708000000000
bollard,392837,388754,53.395567000000000,-2.109183300000000
bollard,392833,388755,53.395575999999998,-2.109243500000000
bollard,393311,388732,53.395375999999999,-2.102054700000000
bollard,393315,388731,53.395367000000000,-2.101994500000000
bollard,392730,388783,53.395826000000000,-2.110793000000000
bollard,390778,388869,53.396568000000002,-2.140150200000000
bollard,390772,388868,53.396559000000003,-2.140240400000000
bollard,390942,389736,53.404364000000001,-2.137709100000000
bollard,390944,389734,53.404345999999997,-2.137679000000000
bollard,390944,389733,53.404336999999998,-2.137679000000000
bollard,392293,386779,53.377806999999997,-2.117315100000000
bollard,392286,386772,53.377744000000000,-2.117420200000000
bollard,392285,386780,53.377816000000003,-2.117435400000000
bollard,389689,385620,53.367344000000003,-2.156419900000000
bollard,389692,385619,53.367334999999997,-2.156374800000000
bollard,393249,386966,53.379500999999998,-2.102948700000000
bollard,393256,386967,53.379510000000003,-2.102843500000000
bollard,393285,386976,53.379590999999998,-2.102407700000000
bollard,393290,386977,53.379600000000003,-2.102332600000000
bollard,393324,386989,53.379708999999998,-2.101821700000000
bollard,393319,386988,53.379700000000000,-2.101896900000000
bollard,393047,387008,53.379876000000003,-2.105986200000000
bollard,393051,387005,53.379849000000000,-2.105926000000000
bollard,392370,386726,53.377332000000003,-2.116156400000000
bollard,392374,386730,53.377367999999997,-2.116096300000000
bollard,395808,386859,53.378565999999999,-2.064479000000000
bollard,395803,386855,53.378529999999998,-2.064554100000000
bollard,395727,386793,53.377972000000000,-2.065695700000000
bollard,395723,386790,53.377944999999997,-2.065755800000000
bollard,395938,385029,53.362118000000002,-2.062500600000000
bollard,395941,385021,53.362045999999999,-2.062455500000000
bollard,389620,383106,53.344745000000003,-2.157373400000000
bollard,389625,383105,53.344737000000002,-2.157298300000000
bollard,389601,383091,53.344610000000003,-2.157658300000000
bollard,389597,383088,53.344583000000000,-2.157718300000000
bollard,388585,382374,53.338144000000000,-2.172892700000000
bollard,388589,382376,53.338161999999997,-2.172832700000000
bollard,392028,391630,53.421405999999998,-2.121422900000000
bollard,392026,391633,53.421433000000000,-2.121453100000000
bollard,392030,391645,53.421540999999998,-2.121393200000000
bollard,392000,391770,53.422663999999997,-2.121847800000000
bollard,391992,391816,53.423077999999997,-2.121969400000000
bollard,392003,391797,53.422907000000002,-2.121803400000000
bollard,392075,392467,53.428930000000001,-2.120737000000000
bollard,392075,392473,53.428984000000000,-2.120737200000000
bollard,392015,392083,53.425477999999998,-2.121630200000000
bollard,391995,391893,53.423769999999998,-2.121926200000000
bollard,391995,391890,53.423743000000002,-2.121926200000000
bollard,392225,392968,53.433436000000000,-2.118492100000000
bollard,392222,392971,53.433463000000003,-2.118537300000000
bollard,390397,391059,53.416246000000001,-2.145947400000000
bollard,390409,391070,53.416345000000000,-2.145767200000000
bollard,390411,391056,53.416220000000003,-2.145736600000000
bollard,390411,391135,53.416930000000001,-2.145739100000000
bollard,391493,392402,53.428336999999999,-2.129494300000000
bollard,391497,392401,53.428328000000000,-2.129434100000000
bollard,391478,392398,53.428300999999998,-2.129720000000000
bollard,391473,392397,53.428291999999999,-2.129795200000000
bollard,390968,391769,53.422637999999999,-2.137377000000000
bollard,390970,391770,53.422646999999998,-2.137347000000000
bollard,390748,391657,53.421627999999998,-2.140684200000000
bollard,390750,391662,53.421672999999998,-2.140654300000000
bollard,390416,391047,53.416139000000001,-2.145661100000000
bollard,390462,391054,53.416203000000003,-2.144969300000000
bollard,394309,391166,53.417265999999998,-2.087091500000000
bollard,394298,391167,53.417274999999997,-2.087257000000000
bollard,394303,391172,53.417319999999997,-2.087181900000000
bollard,394304,391160,53.417211999999999,-2.087166600000000
bollard,389920,390303,53.409441999999999,-2.153099600000000
bollard,390311,391098,53.416595000000001,-2.147242500000000
bollard,390286,391095,53.416567999999998,-2.147618500000000
bollard,391885,392023,53.424937000000000,-2.123584900000000
bollard,391937,392115,53.425764000000001,-2.122804800000000
bollard,391939,392107,53.425691999999998,-2.122774500000000
bollard,391968,392144,53.426025000000003,-2.122339000000000
bollard,391821,391871,53.423569000000001,-2.124544000000000
bollard,391827,392006,53.424782999999998,-2.124457300000000
bollard,391556,392394,53.428266000000001,-2.128546000000000
bollard,393220,391968,53.424461000000001,-2.103493900000000
bollard,393403,391282,53.418298000000000,-2.100725500000000
bollard,393402,391277,53.418253000000000,-2.100740400000000
bollard,393223,391965,53.424433999999998,-2.103448700000000
bollard,389926,390810,53.413998999999997,-2.153025700000000
bollard,389922,390807,53.413972000000001,-2.153085800000000
bollard,389900,390791,53.413828000000002,-2.153416300000000
bollard,389895,390787,53.413792000000001,-2.153491400000000
bollard,389895,390770,53.413639000000003,-2.153490800000000
bollard,389899,390766,53.413603000000002,-2.153430500000000
bollard,389876,390769,53.413629999999998,-2.153776600000000
bollard,389866,390762,53.413567000000000,-2.153926800000000
bollard,390162,390964,53.415388000000000,-2.149480000000000
bollard,390139,390947,53.415235000000003,-2.149825500000000
bollard,390133,390944,53.415208000000000,-2.149915700000000
bollard,390377,391049,53.416156000000001,-2.146248000000000
bollard,390382,391041,53.416083999999998,-2.146172500000000
bollard,390202,390988,53.415604999999999,-2.148879000000000
bollard,390301,391041,53.416083000000000,-2.147391200000000
bollard,390137,390960,53.415351999999999,-2.149856000000000
bollard,390140,390959,53.415343000000000,-2.149810900000000
bollard,390006,390861,53.414459000000001,-2.151823800000000
bollard,390010,390864,53.414485999999997,-2.151763700000000
bollard,393666,390718,53.413231000000003,-2.096756800000000
bollard,393667,390714,53.413195000000002,-2.096741700000000
bollard,390192,390190,53.408431999999998,-2.149004300000000
bollard,390198,390189,53.408422999999999,-2.148914000000000
bollard,393467,390453,53.410846999999997,-2.099745000000000
bollard,393460,390457,53.410882999999998,-2.099850400000000
bollard,393495,390411,53.410469999999997,-2.099322900000000
bollard,393497,390405,53.410415999999998,-2.099292700000000
bollard,393199,391972,53.424497000000002,-2.103810000000000
bollard,393547,392155,53.426146000000003,-2.098577000000000
bollard,393542,392153,53.426127999999999,-2.098652200000000
bollard,394255,392811,53.432051000000001,-2.087934600000000
bollard,394251,392810,53.432042000000003,-2.087994800000000
bollard,394284,392836,53.432276000000002,-2.087498500000000
bollard,394288,392839,53.432302999999997,-2.087438400000000
bollard,394308,392854,53.432437999999998,-2.087137700000000
bollard,394306,392856,53.432456000000002,-2.087167800000000
bollard,394303,392852,53.432420000000000,-2.087212900000000
bollard,393570,392169,53.426271999999997,-2.098231200000000
bollard,393574,392171,53.426290999999999,-2.098171000000000
bollard,392222,391209,53.417625000000001,-2.118493200000000
bollard,392217,391209,53.417625000000001,-2.118568400000000
bollard,390148,390901,53.414822000000001,-2.149688700000000
bollard,390158,390885,53.414678000000002,-2.149537700000000
bollard,390166,390884,53.414669000000004,-2.149417300000000
bollard,390174,390889,53.414713999999996,-2.149297100000000
bollard,392516,391747,53.422465000000003,-2.114082700000000
bollard,392519,391743,53.422429000000001,-2.114037400000000
bollard,390321,390819,53.414088000000000,-2.147083400000000
bollard,390325,390819,53.414088000000000,-2.147023200000000
bollard,390296,390797,53.413888999999998,-2.147458800000000
bollard,390308,390796,53.413881000000003,-2.147278200000000
bollard,390520,391047,53.416141000000003,-2.144096400000000
bollard,390520,391043,53.416105000000002,-2.144096300000000
bollard,390474,390339,53.409776000000001,-2.144766900000000
bollard,390472,390341,53.409793999999998,-2.144797000000000
bollard,392023,392081,53.425460000000001,-2.121509700000000
bollard,392133,391172,53.417290999999999,-2.119831300000000
bollard,392136,391175,53.417318000000002,-2.119786300000000
bollard,393563,392154,53.426138000000002,-2.098336200000000
bollard,393568,392152,53.426119999999997,-2.098260900000000
bollard,390185,389825,53.405150999999996,-2.149098100000000
bollard,390185,389821,53.405115000000002,-2.149098000000000
bollard,390194,389793,53.404862999999999,-2.148961800000000
bollard,390197,389793,53.404862999999999,-2.148916600000000
bollard,390185,390204,53.408557000000002,-2.149110100000000
bollard,390190,390225,53.408746000000001,-2.149035500000000
bollard,390178,390219,53.408692000000002,-2.149215800000000
bollard,390175,390207,53.408583999999998,-2.149260600000000
bollard,390323,390775,53.413691999999998,-2.147051900000000
bollard,390319,390793,53.413854000000001,-2.147112600000000
bollard,390314,390801,53.413925999999996,-2.147188100000000
bollard,390302,390839,53.414267000000002,-2.147369800000000
bollard,390261,390974,53.415480000000002,-2.147990900000000
bollard,390265,390993,53.415650999999997,-2.147931300000000
bollard,390172,390181,53.408349999999999,-2.149304900000000
bollard,390171,390175,53.408296000000000,-2.149319800000000
