CentralAssetID,StreetName,,Asset Location Details,Road USRN,Easting,Northing,ASSET TYPE,Lantern Model,Lamp Type,Wattage,Number of lanterns,Number of Lamps
L2324012,LUCAN PLACE,,LUCAN PLACE - OPP POLICE STATION   - ST623- (AR25),21700331,527368.7,178565.3,LC05,POT,COS,60,1,1
S2324001,LUCAN PLACE,,LUCAN PLACE - N F/W J/W IXWORTH PLACE   - ST623- (AR25),21700331,527271.1,178677,ISNA,SL,PL-S,7,1,2
S2324002,LUCAN PLACE,,LUCAN PLACE - S F/W J/W IXWORTH PLACE   -,21700331,527276.4,178655,ISNA,SL,PL-S,7,1,2
L1027001,LUCERNE MEWS,,LUCERNE MEWS - 1ST IN FROM KENSINGTON MALL   - ST624- (AR12),21700737,525403.5,180361,WBNA,14,CDOT,70,1,1
L1027002,LUCERNE MEWS,,LUCERNE MEWS - O/S 10   - ST624- (AR12),21700737,525400.7,180338.3,WBNA,14,CDOT,70,1,1
L1027003,LUCERNE MEWS,,LUCERNE MEWS - O/S 4   - ST624- (AR12),21700737,525418.6,180339.6,WBNA,14,CDOT,70,1,1
L2439001,MAKINS STREET,,MAKINS STREET - O/S RENAULT GARAGE   - ST6,21700334,527401.5,178641.2,LC05,POT,COS,60,1,1
L2439002,MAKINS STREET,,MAKINS STREET - OPP RENAULT GARAGE   - ST627- (AR26),21700334,527387.5,178622.7,LC05,POT,COS,60,1,1
L2439003,MAKINS STREET,,MAKINS STREET - ADJ REAR ENTRANCE TO POLICE STATION   - ST627- (AR26),21700334,527376.1,178610.2,LC05,POT,COS,60,1,1
L2439004,MAKINS STREET,,MAKINS STREET - C/O LUCAN PLACE   - ST627- (AR26),21700334,527357.3,178601.6,LC05,POT,COS,60,1,1
S2439001,MAKINS STREET,,MAKINS STREET - J/W SLOANE AVE   - ST627-,21700334,527393,178647.9,ISNA,SL,PL-S,7,1,2
L2330001,MALLORD STREET,,MALLORD STREET - O/S 1   - ST628- (AR25),21700335,526917.2,177941.7,LC05,POT,COS,60,1,1
L2330002,MALLORD STREET,,MALLORD STREET - O/S 8   - ST628- (AR25),21700335,526889.2,177935.5,LC05,POT,COS,60,1,1
L2330003,MALLORD STREET,,MALLORD STREET - O/S 9   - ST628- (AR25),21700335,526880.4,177917.6,LC05,POT,COS,60,1,1
L2330004,MALLORD STREET,,MALLORD STREET - O/S 15/17   - ST628- (AR25),21700335,526863.3,177903.2,LC05,POT,COS,60,1,1
L2330005,MALLORD STREET,,MALLORD STREET - O/S 24/26   - ST628- (AR25),21700335,526841.9,177896.6,LC05,POT,COS,60,1,1
L2330006,MALLORD STREET,,MALLORD STREET - OPP 28/30(O/S TELEPHONE EXCHANGE)   - ST628- (AR25),21700335,526832.3,177876.9,LC05,POT,COS,60,1,1
L2330007,MALLORD STREET,,MALLORD STREET - OPP 21   - ST628- (AR25),21700335,526809.5,177868.6,LC05,POT,COS,60,1,1
L2330008,MALLORD STREET,,MALLORD STREET - FLK 2 THE VALE   - ST628- (AR25),21700335,526795.3,177856.4,LC05,POT,COS,60,1,1
L0309001,MALTON MEWS,new,MALTON MEWS - SIDE OF 59 CAMBRIDGE GARDENS   - ST629- (AR5),21700935,524223.9,181413.8,LC05,POT,LED,40,1,1
L0309002,MALTON MEWS,new,MALTON MEWS - 2ND UNIT 69 CAMBRIDGE GARDENS   - ST629- (AR5),21700935,524230.3,181398.5,LC05,POT,LED,40,1,1
L0309003,MALTON MEWS,new,MALTON MEWS - IN MALTON ROAD   - ST629- (A,21700935,524240.1,181391.97,LC05,POT,LED,40,1,1
L0310001,MALTON ROAD,,MALTON ROAD - WEST OF LADBROKE GROVE   - S,21700936,524251.1,181388.4,LSNA,NA,LED,70,1,1
L0310002,MALTON ROAD,,MALTON ROAD - WEST OF BKT 001   - ST630- (,21700936,524237.5,181382.5,LSNA,NA,LED,70,1,1
L0310003,MALTON ROAD,,MALTON ROAD - WEST OF BKT 002   - ST630- (AR5),21700936,524218.3,181376.1,LSNA,NA,LED,70,1,1
L0310004,MALTON ROAD,,MALTON ROAD - WEST OF BKT 003   - ST630- (AR5),21700936,524201.5,181369.2,LSNA,NA,LED,70,1,1
L0310005,MALTON ROAD,,MALTON ROAD - WEST OF BKT 004   - ST630- (AR5),21700936,524189.5,181364.4,LSNA,NA,LED,70,1,1
L0310006,MALTON ROAD,,MALTON ROAD - WEST OF BKT 005   - ST630- (AR5),21700936,524173.9,181358.5,LSNA,NA,LED,70,1,1
L0310007,MALTON ROAD,,MALTON ROAD - WEST OF BKT 006   - ST630- (AR5),21700936,524162.3,181353.7,LSNA,NA,LED,70,1,1
L0310008,MALTON ROAD,,MALTON ROAD - WEST OF BKT 007   - ST630- (AR5),21700936,524148.3,181347.3,LSNA,NA,LED,70,1,1
L0310009,MALTON ROAD,,MALTON ROAD - WEST OF BKT 008   - ST630- (AR5),21700936,524134.3,181341.5,LSNA,NA,LED,70,1,1
L0310010,MALTON ROAD,,MALTON ROAD - WEST OF BKT 009   - ST630- (,21700936,524121.9,181335.6,LSNA,NA,LED,70,1,1
L0310011,MALTON ROAD,,MALTON ROAD - WEST OF BKT 010   - ST630- (AR5),21700936,524108.3,181327.6,LSNA,NA,LED,70,1,1
L0310012,MALTON ROAD,,MALTON ROAD - WEST OF BKT 011   - ST630- (AR5),21700936,524098.4,181322.3,LSNA,NA,LED,70,1,1
L0310013,MALTON ROAD,,MALTON ROAD - WEST OF BKT 012   - ST630- (,21700936,524088.54,181316.92,LSNA,NA,LED,70,1,1
L0310014,MALTON ROAD,,MALTON ROAD - WEST OF BKT 013   - ST630- (,21700936,524079.8,181311.94,LSNA,NA,LED,70,1,1
L0310015,MALTON ROAD,,MALTON ROAD - FITTED TO WESTWAY ABOVE AMBU,21700936,524069,181306.3,LSNA,BH,LED,70,1,1
L0310016,MALTON ROAD,new,MALTON ROAD - 2ND COL ST. MKS RD O/S PLAYGROUP HUT   - ST630- (AR5),21700936,524044.6,181304.93,LC05,POT,LED,40,1,1
L0310017,MALTON ROAD,new,MALTON ROAD - 1ST COL IN FROM ST. MARKS ROAD   - ST630- (AR5),21700936,524034.12,181288.51,LC05,POT,LED,40,1,1
L0310018,MALTON ROAD,,MALTON ROAD - 1ST WALL BKT FROM LADBROKE GR   - ST630- (AR5),21700936,524259.479,181400.214,WBNA,P111,CDOT,70,1,1
L0310019,MALTON ROAD,,Side of 167 Ladbroke Gr 2nd unit in from Ladbroke Gr,21700936,524252.373,181397.509,WBNA,P111,COS,60,1,1
L0310019,MALTON ROAD,,Side of 167 Ladbroke Gr 2nd unit in from Ladbroke Gr,21700936,524252.373,181397.509,WBNA,P11G,CDOT,70,1,1
L0447001,MALVERN CLOSE,new,MALVERN CLOSE - 1ST UNIT IN FROM WORNINGTON ROAD   - ST631- (AR6),21700937,524593.1,181748.7,LC05,POT,LED,40,1,1
L0447002,MALVERN CLOSE,new,MALVERN CLOSE - O/S 2/3   - ST631- (AR6),21700937,524565.2,181732.2,LC05,POT,LED,40,1,1
L0447003,MALVERN CLOSE,new,MALVERN CLOSE - IN  HAMMER HEAD  OPP 8/10   - ST631- (AR6),21700937,524562.2,181703.5,LC05,POT,LED,40,1,1
L2329001,MANRESA ROAD,,MANRESA ROAD - O/S 6   - ST633- (AR25),21700336,527030.8,178139.1,LC05,POT,COS,60,1,1
L2329002,MANRESA ROAD,,MANRESA ROAD - OPP 2/3   - ST633- (AR25),21700336,527032.5,178111.7,LC05,POT,COS,60,1,1
L2329003,MANRESA ROAD,,MANRESA ROAD - SOUTH OF NO 1   - ST633- (AR25),21700336,527054.3,178098.8,LC05,POT,COS,60,1,1
L2329004,MANRESA ROAD,,MANRESA ROAD - OPP CHELSEA COLLEGE OF ART,21700336,527052,178078.7,LC05,POT,COS,60,1,1
L2329005,MANRESA ROAD,,MANRESA ROAD - O/S CHELSEA COLLEGE OF ART & DESIGN   - ST633- (AR25),21700336,527071.6,178069.2,LC05,POT,COS,60,1,1
L2329006,MANRESA ROAD,,MANRESA ROAD - OPP EMMANUEL KAYE BUILDING,21700336,527068.8,178050.1,LC05,POT,COS,60,1,1
L2329007,MANRESA ROAD,,MANRESA ROAD - O/S EMMANUEL KAYE BUILDING,21700336,527086.7,178043.4,LC05,POT,COS,60,1,1
L2329008,MANRESA ROAD,,MANRESA ROAD - OPP LIGHTFOOT HALL   - ST633- (AR25),21700336,527094.9,178029.4,LC05,POT,COS,60,1,1
L2329009,MANRESA ROAD,,MANRESA ROAD - 1ST UNIT FROM KINGS ROAD   - ST633- (AR25),21700336,527090.9,178012.6,LC05,POT,COS,60,1,1
L1732001,MANSON MEWS,,MANSON MEWS - O/S 15   - ST634- (AR19),21700337,526489.5,178713.3,WBNA,14,CDOT,70,1,1
L1732002,MANSON MEWS,,MANSON MEWS - O/S 5   - ST634- (AR19),21700337,526503.3,178687.8,WBNA,14,CDOT,70,1,1
L1732003,MANSON MEWS,,MANSON MEWS - O/S 24   - ST634- (AR19),21700337,526515.8,178651.5,WBNA,14,CDOT,70,1,1
L1732004,MANSON MEWS,,MANSON MEWS - N OF 26   - ST634- (AR19),21700337,526502.4,178641.6,LC05,14,CDOT,70,1,1
L1731001,MANSON PLACE,,MANSON PLACE - O/S 10/11   - ST635- (AR19),21700338,526634.6,178703.3,LC05,POT,COS,60,1,1
L1731002,MANSON PLACE,,MANSON PLACE - O/S 3/4   - ST635- (AR19),21700338,526609.7,178700.6,LC05,POT,COS,60,1,1
L1731003,MANSON PLACE,,MANSON PLACE - O/S 17   - ST635- (AR19),21700338,526594.7,178680.2,LC05,POT,COS,60,1,1
L1731004,MANSON PLACE,,MANSON PLACE - 1ST COL IN FROM QUEENSGATE   - ST635- (AR19),21700338,526572.3,178681.7,LC05,POT,COS,60,1,1
L2520001,MARGARETTA TERRACE,,MARGARETTA TERRACE - FLK NO 11 OAKLEY STREET   - ST636- (AR27),21700339,527207.2,177962.6,LC05,POT,COS,60,1,1
L2520002,MARGARETTA TERRACE,,MARGARETTA TERRACE - O/S 26/27   - ST636- (AR27),21700339,527229.8,177968.6,LC05,POT,COS,60,1,1
L2520003,MARGARETTA TERRACE,,MARGARETTA TERRACE - OPP 26   - ST636- (AR,21700339,527230.4,177951.3,LC05,POT,COS,60,1,1
L2520004,MARGARETTA TERRACE,,MARGARETTA TERRACE - O/S 20/21   - ST636- (AR27),21700339,527250.1,177937.6,LC05,POT,COS,60,1,1
L2520005,MARGARETTA TERRACE,,MARGARETTA TERRACE - OPP 16   - ST636- (AR27),21700339,527255,177913.9,LC05,POT,COS,60,1,1
L2520006,MARGARETTA TERRACE,,MARGARETTA TERRACE - O/S 11/12   - ST636- (AR27),21700339,527275.7,177896.6,LC05,POT,COS,60,1,1
L2520007,MARGARETTA TERRACE,,MARGARETTA TERRACE - O/S 34   - ST636- (AR,21700339,527277.4,177878.1,LC05,POT,COS,60,1,1
L2520008,MARGARETTA TERRACE,,MARGARETTA TERRACE - O/S 2/3   - ST636- (AR27),21700339,527301.8,177854.9,LC05,POT,COS,60,1,1
L2520009,MARGARETTA TERRACE,,MARGARETTA TERRACE - OPP PUBLIC HOUSE (C/O,21700339,527307.8,177827.5,LC05,POT,COS,60,1,1
L2328001,MARKHAM SQUARE,,MARKHAM SQUARE - OPP 48   - ST638- (AR25),21700341,527548.9,178314.7,LC05,POT,COS,60,1,1
L2328002,MARKHAM SQUARE,,MARKHAM SQUARE - OPP 44   - ST638- (AR25),21700341,527535,178350.2,LC05,POT,COS,60,1,1
L2328003,MARKHAM SQUARE,,MARKHAM SQUARE - OPP 39   - ST638- (AR25),21700341,527528.8,178364.4,LC05,POT,COS,60,1,1
L2328004,MARKHAM SQUARE,,MARKHAM SQUARE - OPP 35   - ST638- (AR25),21700341,527516.9,178393.9,LC05,POT,COS,60,1,1
L2328005,MARKHAM SQUARE,,MARKHAM SQUARE - O/S 27   - ST638- (AR25),21700341,527512.6,178418.7,LC05,POT,COS,60,1,1
L2328006,MARKHAM SQUARE,,MARKHAM SQUARE - O/S 23   - ST638- (AR25),21700341,527490.5,178411.1,LC05,POT,COS,60,1,1
L2328007,MARKHAM SQUARE,,MARKHAM SQUARE - OPP 16   - ST638- (AR25),21700341,527502.7,178388.9,LC05,POT,COS,60,1,1
L2328008,MARKHAM SQUARE,,MARKHAM SQUARE - OPP 12   - ST638- (AR25),21700341,527514.9,178360.8,LC05,POT,COS,60,1,1
L2328009,MARKHAM SQUARE,,MARKHAM SQUARE - OPP 6   - ST638- (AR25),21700341,527524.8,178336.9,LC05,POT,COS,60,1,1
L2328010,MARKHAM SQUARE,,MARKHAM SQUARE - OPP 2   - ST638- (AR25),21700341,527536.7,178307.8,LC05,POT,COS,60,1,1
S2328001,MARKHAM SQUARE,,MARKHAM SQUARE - OPP 49  - ST638- (AR25),21700341,527548.9,178314.84,ISNA,SL,LED,9,1,1
S2328002,MARKHAM SQUARE,,MARKHAM SQUARE - OPP FLK 142 KINGS ROAD - NORTH UNIT   - ST638- (AR25),21700341,527538,178302.8,ISNA,SL,PL-S,7,1,2
S2328003,MARKHAM SQUARE,,MARKHAM SQUARE - 0PP FLK 142 KINGS ROAD -,21700341,527538.7,178301.1,ISNA,SL,PL-S,7,1,2
S2328004,MARKHAM SQUARE,,MARKHAM SQUARE - 0/S FLK 142 KINGS ROAD - NORTH UNIT   - ST638- (AR25),21700341,527529,178299.5,ISNA,SL,PL-S,7,1,2
S2328005,MARKHAM SQUARE,,MARKHAM SQUARE - 0/S FLK 142 KINGS ROAD - SOUTH UNIT   - ST638- (AR25),21700341,527529.5,178297.2,ISNA,SL,PL-S,7,1,2
L2327001,MARKHAM STREET,,MARKHAM STREET - FLK 57 ELYSTAN PLACE   - ST639- (AR25),21700342,527440.8,178439.2,LC05,POT,COS,60,1,1
L2327002,MARKHAM STREET,,MARKHAM STREET - OPP 30   - ST639- (AR25),21700342,527434.8,178422.4,LC05,POT,COS,60,1,1
L2327003,MARKHAM STREET,,MARKHAM STREET - O/S 37   - ST639- (AR25),21700342,527444.1,178399.9,LC05,POT,COS,60,1,1
L2327004,MARKHAM STREET,,MARKHAM STREET - O/S 21/22   - ST639- (AR25),21700342,527459.7,178385.5,LC05,POT,COS,60,1,1
L2327005,MARKHAM STREET,,MARKHAM STREET - O/S 44/45   - ST639- (AR25),21700342,527459.1,178359.1,LC05,POT,COS,60,1,1
L2327006,MARKHAM STREET,,MARKHAM STREET - O/S 49/50   - ST639- (AR25),21700342,527466.9,178337,LC05,POT,COS,60,1,1
L2327007,MARKHAM STREET,,MARKHAM STREET - O/S 7/8   - ST639- (AR25),21700342,527483.7,178323.2,LC05,POT,COS,60,1,1
L2327008,MARKHAM STREET,,MARKHAM STREET - O/S 57/58   - ST639- (AR25),21700342,527480.7,178301.6,LC05,POT,COS,60,1,1
L2327009,MARKHAM STREET,,MARKHAM STREET - FLK 146 KINGS ROAD   - ST639- (AR25),21700342,527496.9,178289.6,LC05,POT,COS,60,1,1
L2326001,MARLBOROUGH STREET,,MARLBOROUGH STREET - FLK P.H   - ST640- (AR25),21700343,527291.5,178554.3,LC05,POT,COS,60,1,1
L2326002,MARLBOROUGH STREET,,MARLBOROUGH STREET - O/S 14/15   - ST640- (AR25),21700343,527272.6,178544.6,LC05,POT,COS,60,1,1
L2326003,MARLBOROUGH STREET,,MARLBOROUGH STREET - OPP 8/9   - ST640- (AR25),21700343,527268.2,178523.9,LC05,POT,COS,60,1,1
L2326004,MARLBOROUGH STREET,,MARLBOROUGH STREET - OPP FLK 7   - ST640- (AR25),21700343,527258.5,178510,LC05,POT,COS,60,1,1
L2326005,MARLBOROUGH STREET,,MARLBOROUGH STREET - OPP 7   - ST640- (AR25),21700343,527245.4,178501.1,LC05,POT,COS,60,1,1
L2326006,MARLBOROUGH STREET,,MARLBOROUGH STREET - OPP 5/6   - ST640- (AR25),21700343,527232,178509,LC05,POT,COS,60,1,1
L2326007,MARLBOROUGH STREET,,MARLBOROUGH STREET - O/S 1/2   - ST640- (AR25),21700343,527215.2,178527.6,LC05,POT,COS,60,1,1
S2326001,MARLBOROUGH STREET,,MARLBOROUGH STREET - O/S FLK 47 ELYSTAN ST,21700343,527288.9,178568.8,ISNA,SL,PL-S,7,1,2
F1423001,MARLOES ROAD,,MARLOES ROAD - 0/S ST. MARY ABBOTS HOSPITA,21700344,525584.6,179099.1,BFNA,FLL,HIT-,70,1,1
F1423002,MARLOES ROAD,,MARLOES ROAD - OPP ST. MARY ABBOTS HOSPITA,21700344,525572.9,179092.1,BFNA,FLL,HIT-,70,1,1
L1423001,MARLOES ROAD,,MARLOES ROAD - OPP J/W ABINGDON VILLAS   - ST641- (AR16),21700344,525545,179263,LC08,KIR,LED,90,1,1
L1423002,MARLOES ROAD,,MARLOES ROAD - OPP RUTLAND HOUSE   - ST641- (AR16),21700344,525541.1,179241.6,LC08,KIR,LED,90,1,1
L1423003,MARLOES ROAD,,MARLOES ROAD - OPP FALKLAND HOUSE   - ST641- (AR16),21700344,525550.6,179215,LC08,KIR,LED,90,1,1
L1423004,MARLOES ROAD,,MARLOES ROAD - OPP J/W SCARSDALE VILLAS   - ST641- (AR16),21700344,525567.3,179195.9,LC08,KIR,LED,90,1,1
L1423005,MARLOES ROAD,,MARLOES ROAD - O/S 65   - ST641- (AR16),21700344,525562.8,179171.7,LC08,KIR,LED,90,1,1
L1423006,MARLOES ROAD,,MARLOES ROAD - OPP 57   - ST641- (AR16),21700344,525582.2,179150,LC08,KIR,LED,90,1,1
L1423007,MARLOES ROAD,,MARLOES ROAD - OPP 49   - ST641- (AR16),21700344,525582.6,179125.6,LC08,KIR,LED,90,1,1
L1423008,MARLOES ROAD,,MARLOES ROAD - O/S 41   - ST641- (AR16),21700344,525571.5,179103.2,LC08,KIR,LED,90,1,1
L1423009,MARLOES ROAD,,MARLOES ROAD - OPP J/W STRATFORD ROAD   - ST641- (AR16),21700344,525586.7,179077.9,LC08,KIR,LED,90,1,1
L1423010,MARLOES ROAD,,MARLOES ROAD - OPP 35   - ST641- (AR16),21700344,525586.5,179057.3,LC08,KIR,LED,90,1,1
L1423011,MARLOES ROAD,,MARLOES ROAD - O/S 27/29   - ST641- (AR16),21700344,525576.4,179035.5,LC08,KIR,LED,90,1,1
L1423012,MARLOES ROAD,,MARLOES ROAD - O/S 18/20   - ST641- (AR16),21700344,525589.3,179015.7,LC08,KIR,LED,90,1,1
L1423013,MARLOES ROAD,,MARLOES ROAD - O/S 17 J/W LEXHAM GARDENS,21700344,525579.3,178997.7,LC08,KIR,LED,90,1,1
L1423014,MARLOES ROAD,,MARLOES ROAD - O/S 12 - J/W LEXHAM GARDENS   - ST641- (AR16),21700344,525592.8,178975,LC08,KIR,LED,90,1,1
L1423015,MARLOES ROAD,,MARLOES ROAD - O/S 9   - ST641- (AR16),21700344,525582.1,178958.5,LC08,KIR,LED,90,1,1
L1423016,MARLOES ROAD,,MARLOES ROAD - O/S 2   - ST641- (AR16),21700344,525596,178939.6,LC08,KIR,LED,90,1,1
L1423017,MARLOES ROAD,,MARLOES ROAD - OPP J/W PENNANT MEWS   - ST641- (AR16),21700344,525585.5,178914.5,LC08,KIR,LED,90,1,1
L1423018,MARLOES ROAD,,MARLOES ROAD - ADJACENT TO CROMWELL HOSPITAL   - ST641- (AR16),21700344,525600.1,178891.3,LC08,KIR,LED,90,1,1
L1423019,MARLOES ROAD,,MARLOES ROAD - J/W CROMWELL ROAD   - ST641- (AR16),21700344,525588.6,178879.8,LC08,KIR,LED,90,1,1
S1423001,MARLOES ROAD,,MARLOES ROAD - 0/S ST. MARY ABBOTS HOSPITAL   - ST641- (AR16),21700344,525584.8,179099.8,PXNA,YB,LED,16,1,1
S1423002,MARLOES ROAD,,MARLOES ROAD - OPP ST. MARY ABBOTS HOSPITAL   - ST641- (AR16),21700344,525573.1,179093.2,PXNA,YB,LED,16,1,1
L0522001,MARY PLACE,,MARY PLACE - OPP 2-8 WALMER ROAD   - ST642- (AR7),21700939,524161.1,180688.2,LC05,POTL,LED,40,1,1
L0522002,MARY PLACE,,MARY PLACE - O/S CROSSFIELD HOUSE   - ST642- (AR7),21700939,524140,180682.2,LC05,POTL,LED,40,1,1
L0522003,MARY PLACE,,MARY PLACE - O/S CROSSFIELD HOUSE   - ST642- (AR7),21700939,524124.6,180677.6,LC05,POTL,LED,40,1,1
L0522004,MARY PLACE,,MARY PLACE - OPP AVONDALE PARK ROAD   - ST,21700939,524099.1,180673,LC05,POTL,LED,40,1,1
L0522005,MARY PLACE,,MARY PLACE - OPP 24/26   - ST642- (AR7),21700939,524080.5,180667.7,LC05,POTL,LED,40,1,1
L0522006,MARY PLACE,,MARY PLACE - OPP 30/32   - ST642- (AR7),21700939,524055.4,180658.1,LC05,POTL,LED,40,1,1
L0522007,MARY PLACE,,MARY PLACE - O/S 34 (OPP GORHAM PLACE) - ROOTED   - ST642- (AR7),21700939,524030.6,180661.4,LC05,POTL,LED,40,1,1
L0522008,MARY PLACE,,MARY PLACE - OPP 38   - ST642- (AR7),21700939,524020.1,180649.1,LC05,POTL,LED,40,1,1
L0522009,MARY PLACE,,MARY PLACE - S/O POLICE STATION   - ST642- (AR7),21700939,523994.1,180651.1,LC05,POTL,LED,40,1,1
S0522001,MARY PLACE,,MARY PLACE - J/W WALMER ROAD   - ST642- (A,21700939,524161.1,180688.2,ISNA,SL,PL-S,7,1,2
S0522002,MARY PLACE,,MARY PLACE - J/W SIRDAR ROAD   - ST642- (A,21700939,524161.1,180688.2,ISNA,SL,PL-S,7,1,2
L0218001,MAXILLA WALK,,MAXILLA WALK - 1ST COL IN FROM CAMBRIDGE GDNS (GDN AREA   - ST625- (AR4),21701143,523926.7,181253.7,LC05,BALL,CDOT,70,1,1
L0218002,MAXILLA WALK,,MAXILLA WALK - 2ND COL IN FROM CAMBRIDGE G,21701143,523955.64,181262.92,LC05,BALL,CDOT,70,1,1
L0218003,MAXILLA WALK,,MAXILLA WALK - 3RD COL IN FROM CAMBRIDGE G,21701143,523930.69,181239.77,LC05,BALL,CDOT,70,1,1
L0218004,MAXILLA WALK,,MAXILLA WALK - SOUTH OF COLUMN 3 (GARDEN A,21701143,523976.38,181264.52,LC05,BALL,CDOT,70,1,1
L0218005,MAXILLA WALK,,MAXILLA WALK - 1ST UNIT IN FROM ST. MARKS RD(F/WAY AREA   - ST625- (AR4),21701143,524007.808,181274.057,LC06,KIR,LED,90,1,1
L0218006,MAXILLA WALK,,MAXILLA WALK - 2ND COL IN FROM ST. MARKS ROAD   - ST625- (AR4),21701143,523990.391,181263.666,LC06,KIR,LED,90,1,1
L0218007,MAXILLA WALK,,MAXILLA WALK - O/S TRAINING WORKSHOP   - ST625- (AR4),21701143,523967.517,181249.763,LC06,KIR,LED,90,1,1
L0218008,MAXILLA WALK,,MAXILLA WALK - BY STEPS O/S TRAINING WORKS,21701143,523940.75,181229.01,LC06,KIR,LED,90,1,1
L0218009,MAXILLA WALK,,MAXILLA WALK - O/S NURSERY PLAYGROUND   -,21701143,523922.79,181218.71,LC06,KIR,LED,90,1,1
L0218010,MAXILLA WALK,,MAXILLA WALK - SIDE OF NURSERY PLAYGROUND,21701143,523927.36,181205.86,LC06,KIR,LED,90,1,1
L0218011,MAXILLA WALK,,MAXILLA WALK - O/S LAUNDRY (RBK&C)   - ST6,21701143,523906.31,181195.02,LC06,KIR,LED,90,1,1
L0218012,MAXILLA WALK,,MAXILLA WALK - CAR PARK AREA - SIDE OF LAU,21701143,523881.26,181183.47,LC06,KIR,LED,90,1,1
L0218013,MAXILLA WALK,,MAXILLA WALK - O/S MAXILLA HALL CLUB   - S,21701143,523869.08,181165.44,LC06,KIR,LED,90,1,1
L0218014,MAXILLA WALK,,MAXILLA WALK - REAR OF FISH BAR   - ST625-,21701143,523838.04,181160.02,LC06,KIR,LED,90,1,1
L0218015,MAXILLA WALK,,MAXILLA WALK - ON FOOTPATH SIDE OF LATIMER,21701143,523827.44,181140.06,LF05,POT,LED,40,1,1
L0218016,MAXILLA WALK,,MAXILLA WALK - SIDE OF FISH BAR   - ST625- (AR4),21701143,523808.67,181167.67,LC06,KIR,LED,90,1,1
L0218017,MAXILLA WALK,,MAXILLA WALK - SIDE OF LATIMER MISSION CAR,21701143,523800,181153,LC06,KIR,LED,90,1,1
L0218018,MAXILLA WALK,,MAXILLA WALK - REAR OF FISH BAR   - ST625- (AR4),21701143,523831.23,181175.79,LC06,P525,CDOT,150,1,1
L0635001,MCGREGOR ROAD,,MCGREGOR ROAD - SIDE OF 26 ST. LUKES ROAD   - ST645- (AR8),21700941,524796.8,181533.2,LC05,POT,COS,60,1,1
L0635002,MCGREGOR ROAD,,MCGREGOR ROAD - O/S 3   - ST645- (AR8),21700941,524776.7,181532.2,LC05,POT,COS,60,1,1
L0635003,MCGREGOR ROAD,,MCGREGOR ROAD - O/S 10   - ST645- (AR8),21700941,524756.9,181511.4,LC05,POT,COS,60,1,1
L0635004,MCGREGOR ROAD,,MCGREGOR ROAD - O/S 19/21   - ST645- (AR8),21700941,524730.4,181508.8,LC05,POT,COS,60,1,1
L0635005,MCGREGOR ROAD,,MCGREGOR ROAD - SIDE OF 1 TO 21 ALL SAINTS HOUSE   - ST645- (AR8),21700941,524717.8,181502.2,LC05,POT,COS,60,1,1
L1535001,MCLEODS MEWS,,MCLEODS MEWS - REAR OF 35 EMPEROR S GATE   - ST646- (AR17),21700345,525928.77,179036.66,WBNA,P11G,COS,60,1,1
L1535002,MCLEODS MEWS,,MCLEODS MEWS - REAR OF 34 EMPEROR S GATE,21700345,525934.81,179026.9,WBNA,14,CDOT,70,1,1
L1535003,MCLEODS MEWS,,MCLEODS MEWS - REAR OF 33 EMPEROR S GATE   - ST646- (AR17),21700345,525947.59,179009.68,WBNA,14,CDOT,70,1,1
L1535004,MCLEODS MEWS,,MCLEODS MEWS - OPP 14   - ST646- (AR17),21700345,525952.74,178994.41,LC05,S14,CDOT,70,1,1
L1535005,MCLEODS MEWS,,MCLEODS MEWS - O/S 12   - ST646- (AR17),21700345,525971.91,178983.4,WBNA,NA,CDOT,70,1,1
L1535006,MCLEODS MEWS,,MCLEODS MEWS - 5 METRES S OF NO 11   - ST646- (AR17),21700345,525981.14,178967.6,LC05,S14,CDOT,70,1,1
L1535007,MCLEODS MEWS,,MCLEODS MEWS - 15 METRES S OF NO 11   - ST646- (AR17),21700345,525995.88,178955.53,LC05,S14,CDOT,70,1,1
L1535008,MCLEODS MEWS,,MCLEODS MEWS - 25 METRES S OF NO 11   - ST646- (AR17),21700345,526013.1,178943.28,LC05,S14,CDOT,70,1,1
L1535009,MCLEODS MEWS,,MCLEODS MEWS - 2ND COL IN FROM EMPERORS GA,21700345,526030.67,178934.76,LC05,S14,CDOT,70,1,1
L1535010,MCLEODS MEWS,,MCLEODS MEWS - 1ST COL IN FROM EMPERORS GATE   - ST646- (AR17),21700345,526046.3,178948.43,LC05,S14,CDOT,70,1,1
B1112001,MELBURY ROAD,,MELBURY ROAD - J/W ABBOTSBURY ROAD   - ST648- (AR13),21700653,524750.4,179345.5,IBNA,BOL,PL-S,11,1,2
L1112001,MELBURY ROAD,,MELBURY ROAD - FLK 282 KENSINGTON HIGH STREET   - ST648- (AR13),21700653,524945.8,179254.9,LC05,POTI,LED,40,1,1
L1112002,MELBURY ROAD,,MELBURY ROAD - O/S 61 (OPP 30)   - ST648- (AR13),21700653,524947.4,179280.5,LC05,POTI,LED,40,1,1
L1112003,MELBURY ROAD,,MELBURY ROAD - O/S 59   - ST648- (AR13),21700653,524936.7,179298.3,LC05,POTI,LED,40,1,1
L1112004,MELBURY ROAD,,MELBURY ROAD - O/S 57   - ST648- (AR13),21700653,524928.5,179313.7,LC05,POTI,LED,40,1,1
