OWNER,AREA,FULLSTREET,UNITTYPE,UNITNO,HEIGHT,EASTING,NORTHING
NCC,TAV,RINGLAND ROAD,U,S0035,3,615623,314163
NCC,NON,ST CLEMENTS HILL,U,S0140,0,623184,310783
NCC,NON,ST CLEMENTS HILL,U,S0141,0,623184,310783
NCC,NON,ELM GROVE LANE,B,B0162,0,622950,310739
NCC,NON,ELM GROVE LANE,B,B0163,0,622950,310739
NCC,COS,EAST HILLS ROAD,V,V0158,4,617159,310368
NCC,WLN,VICARAGE STREET,S,S0040,3,628295,330341
NCC,WLN,VICARAGE STREET,S,S0040,3,628295,330341
NCC,CON,WATTON ROAD,L,16,8,617731,307785
NCC,CON,COLNEY LANE (HOSPITAL) RAB,B,B0001,0,,
NCC,CON,COLNEY LANE (HOSPITAL) RAB,B,B0002,0,,
NCC,CON,COLNEY LANE (HOSPITAL) RAB,B,B0003,0,,
NCC,CON,COLNEY LANE (HOSPITAL) RAB,B,B0004,0,,
NCC,CON,COLNEY LANE (HOSPITAL) RAB,S,S0005,3,,
NCC,CON,COLNEY LANE (HOSPITAL) RAB,S,S0006,3,,
NCC,CON,COLNEY LANE (HOSPITAL) RAB,S,S0007,3,,
NCC,CON,COLNEY LANE (HOSPITAL) RAB,S,S0008,3,,
NCC,CON,COLNEY LANE,B,B0009,0,618447,307133
NCC,NOS,ARNOLD MILLER ROAD,L,6,6,623718,306626
NCC,NOS,ARNOLD MILLER ROAD,L,5,6,623718,306626
NCC,NOS,ARNOLD MILLER ROAD,L,3,6,623718,306626
NCC,NOS,ARNOLD MILLER ROAD,L,2,6,623718,306626
NCC,NOS,ARNOLD MILLER ROAD,L,1,6,623718,306626
NCC,NOS,ARNOLD MILLER CLOSE,L,1,6,623802,306682
NCC,NOS,ARNOLD MILLER CLOSE,L,2,6,623802,306682
NCC,NOS,NETHERWOOD GREEN,L,1,6,623751,306775
NCC,YAS,BECCLES ROAD,L,12,10,652025,304938
NCC,THE,NEW ENGLAND WAY,L,2,6,585408,282942
NCC,NOE,RIDER HAGGARD ROAD,S,S0226,3,625482,310179
NCC,TIL,LYNN ROAD,L,40,10,556722,317179
NCC,THE,NEW ENGLAND WAY,L,3,6,585408,282942
NCC,THE,MONTPELIER DRIVE,L,1,6,,
NCC,THE,MONTPELIER DRIVE,L,2,6,,
NCC,THE,MONTPELIER DRIVE,L,3,6,,
NCC,THE,PORTLAND PLACE,L,1,6,,
NCC,THE,PORTLAND PLACE,L,2,6,,
NCC,NOE,HEARTSEASE LANE,S,S0229,3,625241,310060
NCC,NOE,HEARTSEASE LANE,S,S0229,3,625241,310060
NCC,NOE,HEARTSEASE LANE,S,S0230,0,625241,310060
NCC,FAK,SMITHS LANE,S,S0108,3,593438,330041
NCC,YAS,BECCLES ROAD,L,13,10,652025,304938
NCC,YAS,BECCLES ROAD,L,14,10,652025,304938
NCC,NOS,QUEENS ROAD,S,S0210,3,623165,307819
NCC,NOS,QUEENS ROAD,S,S0211,3,623165,307819
NCC,NOS,QUEENS ROAD,S,S0368,0,623165,307819
NCC,NOS,QUEENS ROAD,S,S0369,0,623165,307819
NCC,NOS,QUEENS ROAD,S,S0370,3,623165,307819
NCC,NOS,QUEENS ROAD,S,S0370,3,623165,307819
NCC,NOE,BULL CLOSE ROAD,B,B0021,0,623336,309530
NCC,YAS,BECCLES ROAD,L,15,10,652025,304938
NCC,THE,NORWICH ROAD,S,S0105,0,586985,283348
NCC,YAS,BECCLES ROAD,L,16,10,652025,304938
NCC,YAS,BECCLES ROAD,L,17,10,652025,304938
NCC,YAS,BECCLES ROAD,L,18,10,652025,304938
NCC,YAS,BECCLES ROAD,L,19,10,652025,304938
NCC,LON,NORWICH ROAD,B,B0041,0,620178,294096
NCC,LON,NORWICH ROAD,B,B0042,0,620178,294096
NCC,LON,NORWICH ROAD,R,S0043,3,620178,294096
NCC,BAB,LONG LANE,L,2,10,616028,309991
NCC,BAB,LONG LANE,L,1,10,616028,309991
NCC,NOE,HEARTSEASE RAB,S,S0192,3,625315,309578
NCC,NOE,HEARTSEASE RAB,S,S0085,3,625315,309578
NCC,NOE,HEARTSEASE RAB,S,S0086,3,625315,309578
NCC,NOE,BORROWDALE DRIVE,S,S0088,3,625015,309846
NCC,YAS,BECCLES ROAD,L,27,10,652025,304938
NCC,NOE,BORROWDALE DRIVE,S,S0089,3,625015,309846
NCC,YAS,BECCLES ROAD,L,29,10,652025,304938
NCC,SYD,CREAKE ROAD,S,S0003,3,583837,333984
NCC,SYD,MILL LANE,S,S0004,3,583365,332056
NCC,DOC,RINGSTEAD ROAD,B,B0009,0,574748,338468
NCC,YAS,BECCLES ROAD,L,31,10,652025,304938
NCC,DOC,WELL STREET,S,S0021,3,576651,337013
NCC,DOC,WELL STREET,S,S0021,3,576651,337013
NCC,NOC,CASTLE MEADOW,L,1,8,623104,308510
NCC,NOC,CASTLE MEADOW,L,2,8,623104,308510
NCC,POT,YARMOUTH ROAD A149,R,S0011,3,641151,319464
NCC,POT,YARMOUTH ROAD A149,R,S0012,3,641151,319464
NCC,BRD,BUTTERCUP DRIVE,L,1,5,650841,303565
NCC,BRD,BUTTERCUP DRIVE,L,2,5,650841,303565
NCC,DOC,WELL STREET,S,S0023,3.5,576651,337013
NCC,DOC,WELL STREET,S,S0023,3.5,576651,337013
NCC,YAS,BECCLES ROAD,L,32,10,652025,304938
NCC,RAC,SALHOUSE ROAD,L,7,8,628305,312363
NCC,DOC,HIGH STREET,S,S0019,3,576987,336834
NCC,DOC,BRADMERE LANE,S,S0029,3,577051,337045
NCC,DOC,HIGH STREET,S,S0030,3,576987,336834
NCC,DOC,HIGH STREET,S,S0031,3,576987,336834
NCC,YAS,BECCLES ROAD,L,35,10,652025,304938
NCC,SNE,SNETTISHAM BYPASS,R,S0023,3,567870,334114
NCC,SNE,SNETTISHAM BYPASS,R,S0024,3,567870,334114
NCC,DIS,FRENZE HALL LANE,L,29,6,612674,280159
NCC,SNE,A149 ROUNDABOUT,B,B0025,5,,
NCC,SNE,A149 ROUNDABOUT,B,B0027,0,,
NCC,DIS,FRENZE HALL LANE,L,28,6,612674,280159
NCC,SNE,A149 ROUNDABOUT,S,S0028,3,,
NCC,SNE,A149 ROUNDABOUT,S,S0029,3,,
NCC,DIS,FRENZE HALL LANE,L,26,6,612674,280159
NCC,NON,ALMA TERRACE,L,4,5,622786,309739
NCC,NON,ALMA TERRACE,L,5,5,622786,309739
NCC,DER,HEATH ROAD,S,S0017,3,568738,329771
NCC,DER,MANOR ROAD,S,S0009,3,564169,324367
NCC,DIS,FRENZE HALL LANE,L,25,6,612674,280159
NCC,DER,CHAPEL ROAD,B,B0020,0,568925,330609
NCC,DIS,FRENZE HALL LANE,L,24,6,612674,280159
NCC,DIS,FRENZE HALL LANE,L,23,6,612674,280159
NCC,DIS,FRENZE HALL LANE,L,22,6,612674,280159
NCC,HEA,LYNN ROAD,B,B0039,0,568339,336176
NCC,HEA,RINGSTEAD ROAD,S,S0040,3,569438,338916
NCC,DIS,FRENZE ROAD,L,21,6,612149,280029
NCC,YAN,SOUTH BEACH PARADE,B,B0571,0,653135,305235
NCC,ATT,NORWICH ROAD,S,S0054,3.5,605600,296066
NCC,DIS,FRENZE ROAD,L,20,6,612149,280029
NCC,ATT,CHURCH STREET,S,S0055,3,604865,295430
NCC,DIS,FRENZE ROAD,L,19,6,612149,280029
NCC,DIS,FRENZE ROAD,L,18,6,612149,280029
NCC,ATT,CHURCH STREET,S,S0057,3,604865,295430
NCC,DIS,FRENZE ROAD,L,17,6,612149,280029
NCC,DIS,FRENZE ROAD,L,16,6,612149,280029
NCC,ATT,BESTHORPE ROAD,S,S0011,3,605327,295494
NCC,DIS,FRENZE ROAD,L,15,6,612149,280029
NCC,ATT,CONNAUGHT ROAD,B,B0017,0,604822,295234
NCC,YAN,HARBORD CRESCENT,S,S0565,0,653019,306052
NCC,DIS,FRENZE ROAD,L,14,6,612149,280029
NCC,ATT,CONNAUGHT ROAD,B,B0016,0,604822,295234
NCC,YAN,HARBORD CRESCENT,S,S0564,3,653019,306052
NCC,DIS,FRENZE ROAD,L,13,6,612149,280029
NCC,YAN,HARBORD CRESCENT,S,S0566,3,653019,306052
NCC,YAN,FISHWHARF,S,S0577,3,652604,305887
NCC,DIS,FRENZE ROAD,L,12,6,612149,280029
NCC,ATT,STATION ROAD,S,S0074,3,605147,294999
NCC,ATT,MILL LANE,S,S0075,3,605889,296294
NCC,DIS,FRENZE ROAD,L,11,6,612149,280029
NCC,KIN,CLENCHWARTON ROAD,B,B0195,0,561025,319243
NCC,DIS,FRENZE ROAD,L,10,6,612149,280029
NCC,ATT,THIEVES LANE,S,S0076,3,605202,295337
NCC,YAN,FISHWHARF,S,S0579,3,652604,305887
NCC,DIS,FRENZE ROAD,L,8,6,612149,280029
NCC,ATT,CONNAUGHT ROAD,S,S0019,3,604822,295234
NCC,ATT,CONNAUGHT ROAD,S,S0020,3,604822,295234
NCC,DIS,FRENZE ROAD,L,7,6,612149,280029
NCC,YAN,FISHWHARF,S,S0580,3,652604,305887
NCC,ATT,CONNAUGHT ROAD,S,S0021,3,604822,295234
NCC,DIS,FRENZE ROAD,L,6,6,612149,280029
NCC,KIN,CLENCHWARTON ROAD,B,B0205,0,561025,319243
NCC,ATT,EXCHANGE STREET,S,S0026,3,604675,295282
NCC,DIS,FRENZE ROAD,L,5,6,612149,280029
NCC,KIN,CLENCHWARTON ROAD,B,B0206,0,561025,319243
NCC,ATT,HIGH STREET,S,S0027,3,604522,295117
NCC,DIS,FRENZE ROAD,L,4,6,612149,280029
NCC,ATT,CONNAUGHT ROAD,B,B0023,0,604822,295234
NCC,KIN,ST PETERS ROAD,B,B0198,0,561189,320013
NCC,DIS,FRENZE ROAD,L,3,6,612149,280029
NCC,ATT,HIGH STREET,S,S0061,0,604522,295117
NCC,DIS,FRENZE ROAD,L,2,6,612149,280029
NCC,ATT,CHAPEL ROAD,S,S0047,3,604214,295266
NCC,DIS,FRENZE ROAD,L,1,6,612149,280029
NCC,KIN,ST PETERS ROAD,S,S0202,3,561189,320013
NCC,ATT,WEST CARR ROAD,S,S0050,3,603156,294744
NCC,DIS,CHURCH STREET,L,7,6,611804,279981
NCC,DIS,CHURCH STREET,L,6,6,611804,279981
NCC,KIN,ST PETERS ROAD,S,S0203,3.5,561189,320013
NCC,DIS,CHURCH STREET,L,5,6,611804,279981
NCC,YAS,EDINBURGH AVENUE,U,S1148,3,651633,302873
NCC,YAS,RIVERSIDE ROAD,S,S1149,3,652823,304711
NCC,NON,ALMA TERRACE,L,6,5,622786,309739
NCC,DIS,CHURCH STREET,L,4,6,611804,279981
NCC,ATT,BRIDGHAM BYWAY OPEN TO ALL TRAFFIC 6,S,S0038,3,596656,286461
NCC,THE,PORTLAND PLACE,L,3,6,,
NCC,THE,BOSTON END,L,1,6,,
NCC,THE,BOSTON END,L,2,6,,
NCC,THE,BOSTON END,L,3,6,,
NCC,THE,NEW HAMPSHIRE WAY,L,1,6,585428,282732
NCC,THE,NEW HAMPSHIRE WAY,L,2,6,585428,282732
NCC,THE,NEW HAMPSHIRE WAY,L,3,6,585428,282732
NCC,ATT,BRIDGHAM BYWAY OPEN TO ALL TRAFFIC 6,S,S0040,3,596656,286461
NCC,DIS,CHURCH STREET,L,2,6,611804,279981
NCC,KIN,SADDLEBOW ROUNDABOUT,S,S0378,3,,
NCC,ATT,QUEENS SQUARE,S,S0069,3,604724,295394
NCC,KIN,SADDLEBOW ROUNDABOUT,S,S0366,3,,
NCC,ATT,CHURCH STREET,S,S0071,0,604865,295430
NCC,ATT,CHURCH STREET,S,S0072,3,604865,295430
NCC,ATT,CHURCH STREET,S,S0072,3,604865,295430
NCC,ATT,CHURCH STREET,S,S0073,3,604865,295430
NCC,YAS,LINKS ROAD,L,1,10,652283,301874
NCC,ATT,BRIDGHAM BYWAY OPEN TO ALL TRAFFIC 6,S,S0036,3,596656,286461
NCC,LON,NORWICH ROAD,B,B0044,0,620178,294096
NCC,LON,NORWICH ROAD,S,S0045,0,620178,294096
NCC,NON,BURTON ROAD,L,3,8,622261,312247
NCC,NOW,PARK LANE,S,S0717,3,621819,308377
NCC,LON,HILL FARM ROAD,S,S0047,3,619836,293066
NCC,LON,NORWICH ROAD,S,S0048,0,620178,294096
NCC,LON,NORWICH ROAD,S,S0049,0,620178,294096
NCC,LON,FLOWERPOT LANE,L,1,10,619301,292347
NCC,LON,FLOWERPOT LANE,L,2,10,619301,292347
NCC,LON,IPSWICH ROAD,S,S0050,3.5,619459,291137
NCC,LON,IPSWICH ROAD,S,S0052,0,619459,291137
NCC,LON,IPSWICH ROAD,S,S0053,0,619459,291137
NCC,STR,LYNN ROAD,L,26,10,566157,306110
NCC,STR,LYNN ROAD,L,27,10,566157,306110
NCC,NOH,STOKE FERRY BYPASS,S,S0016,3,570404,300619
NCC,NOH,STOKE FERRY BYPASS,S,S0016,3,570404,300619
NCC,NOH,STOKE FERRY BYPASS,S,S0018,3,570404,300619
NCC,HUN,WESTGATE,S,S0011,3,567455,340853
NCC,YAS,LINKS ROAD,L,5,6,652283,301874
NCC,YAS,LINKS ROAD,L,6,6,652283,301874
NCC,KIN,WOOTTON ROAD,S,S0009,3,564139,321985
NCC,HUN,LE STRANGE TERRACE,B,B0050,0,567227,340762
NCC,HUN,LE STRANGE TERRACE,B,B0051,0,567227,340762
NCC,HUN,BEACH TERRACE ROAD,S,S0052,3,567142,340699
NCC,YAS,LINKS ROAD,L,8,6,652283,301874
NCC,HUN,BEACH TERRACE ROAD,S,S0053,3,567142,340699
NCC,HUN,BEACH TERRACE ROAD,S,S0054,3,567142,340699
NCC,YAS,LINKS ROAD,L,9,6,652283,301874
NCC,YAN,SWANSTONS ROAD,S,S0581,3,652859,305889
NCC,KIN,LE STRANGE AVENUE,S,S0021,3.5,562845,321369
NCC,YAS,LINKS ROAD,L,10,6,652283,301874
NCC,HUN,BEACH TERRACE ROAD,S,S0056,3,567142,340699
NCC,HUN,BEACH TERRACE ROAD,S,S0057,3,567142,340699
NCC,YAS,LINKS ROAD,L,11,6,652283,301874
NCC,YAN,SWANSTONS ROAD,S,S0585,0,652859,305889
NCC,HUN,BEACH TERRACE ROAD,S,S0058,3,567142,340699
NCC,YAS,LINKS ROAD,L,12,6,652283,301874
NCC,HUN,BEACH TERRACE ROAD,S,S0059,0,567142,340699
NCC,HUN,BEACH TERRACE ROAD,S,S0061,3,567142,340699
NCC,YAS,LINKS ROAD,L,13,6,652283,301874
NCC,HUN,BEACH TERRACE ROAD,S,S0062,3,567142,340699
NCC,HUN,BEACH TERRACE ROAD,S,S0063,3,567142,340699
NCC,YAS,LINKS ROAD,L,14,6,652283,301874
NCC,HUN,BEACH TERRACE ROAD,S,S0064,3,567142,340699
NCC,HUN,BEACH TERRACE ROAD,S,S0065,3,567142,340699
NCC,YAS,LINKS ROAD,L,15,6,652283,301874
NCC,HUN,BEACH TERRACE ROAD,S,S0066,3,567142,340699
NCC,YAS,LINKS ROAD,L,16,6,652283,301874
NCC,HUN,CROMER ROAD,S,S0041,0,567949,341614
NCC,YAS,LINKS ROAD,L,17,6,652283,301874
NCC,YAN,SWANSTONS ROAD,S,S0588,3,652859,305889
NCC,HUN,CHURCH STREET,S,S0004,3,567489,341064
NCC,YAS,LINKS ROAD,L,18,6,652283,301874
NCC,YAN,SWANSTONS ROAD,S,S0589,4,652859,305889
NCC,HUN,CHURCH STREET,S,S0003,3,567489,341064
NCC,YAS,LINKS ROAD,L,19,6,652283,301874
NCC,KIN,SOUTH WOOTTON LANE,S,S0004,3,564214,322179
NCC,YAS,LINKS ROAD,L,20,6,652283,301874
NCC,HUN,VALENTINE ROAD,S,S0068,3,567586,340892
NCC,HUN,WESTGATE,S,S0012,3,567455,340853
NCC,YAS,YALLOP AVENUE,L,1,6,652864,302031
NCC,HUN,NORTHGATE,B,B0005,0,567431,341268
NCC,HUN,LINCOLN SQUARE SOUTH,S,S0001,3.5,567371,341294
NCC,YAS,YALLOP AVENUE,L,2,6,652864,302031
NCC,YAN,SWANSTONS ROAD,S,S0592,0,652859,305889
NCC,HUN,LOWER LINCOLN STREET,S,S0002,3,567464,341279
NCC,YAS,YALLOP AVENUE,L,3,6,652864,302031
NCC,KIN,ROSEBERY AVENUE,B,B0056,0,563697,320748
NCC,HUN,SOUTHEND ROAD,S,S0069,3,567157,340402
NCC,YAS,YALLOP AVENUE,L,5,6,652864,302031
NCC,HUN,SOUTHEND ROAD,S,S0070,3,567157,340402
NCC,KIN,EXTONS ROAD,S,S0267,3,562718,319527
NCC,YAS,YALLOP AVENUE,L,6,6,652864,302031
NCC,HUN,REDGATE HILL ROUNDABOUT,B,B0071,0,567851,339753
NCC,YAS,YALLOP AVENUE,L,7,6,652864,302031
NCC,HUN,REDGATE HILL ROUNDABOUT,B,B0072,0,567851,339753
NCC,HUN,REDGATE HILL ROUNDABOUT,B,B0073,0,567851,339753
NCC,YAS,YALLOP AVENUE,L,8,6,652864,302031
NCC,HUN,REDGATE HILL ROUNDABOUT,B,B0074,0,567851,339753
NCC,KIN,EXTONS ROAD,S,S0268,3,562718,319527
NCC,YAS,YALLOP AVENUE,L,9,6,652864,302031
NCC,HUN,REDGATE HILL ROUNDABOUT,S,S0076,3,567851,339753
NCC,YAS,YALLOP AVENUE,L,10,6,652864,302031
NCC,HUN,REDGATE HILL ROUNDABOUT,S,S0078,3,567851,339753
NCC,YAS,YALLOP AVENUE,L,11,6,652864,302031
NCC,HUN,KINGS LYNN ROAD,S,S0031,3,567808,340249
NCC,HUN,KINGS LYNN ROAD,S,S0032,3,567808,340249
NCC,YAS,YALLOP AVENUE,L,12,6,652864,302031
NCC,KIN,GOODWINS ROAD,B,B0287,0,562467,319377
NCC,HUN,SANDRINGHAM ROAD,B,B0025,0,567587,340588
NCC,YAS,YALLOP AVENUE,L,13,6,652864,302031
NCC,KIN,GOODWINS ROAD,B,B0288,0,562467,319377
NCC,HUN,SANDRINGHAM ROAD,S,S0024,3,567587,340588
NCC,YAS,YALLOP AVENUE,L,14,6,652864,302031
NCC,KIN,EXTONS ROAD,S,S0266,3,562718,319527
NCC,YAS,YALLOP AVENUE,L,15,6,652864,302031
NCC,KIN,CHECKER STREET,U,S0275,0,562136,319317
NCC,YAN,ADMIRALTY ROAD,S,S0606,3,652805,305912
NCC,YAS,BRETT AVENUE,L,9,6,652812,302117
NCC,HEL,CROMER ROAD,S,S0050,3,621500,312184
NCC,HEL,CROMER ROAD,S,S0050,3,621500,312184
NCC,YAN,HALL QUAY,S,S0365,3,652254,307467
NCC,YAS,BRETT AVENUE,L,8,6,652812,302117
NCC,YAN,BARRACK ROAD,S,S0547,3,652687,306162
NCC,YAS,BRETT AVENUE,L,1,6,652812,302117
NCC,YAN,BARRACK ROAD,S,S0553,0,652687,306162
NCC,YAS,BRETT AVENUE,L,2,6,652812,302117
NCC,YAN,BARRACK ROAD,S,S0552,0,652687,306162
NCC,YAS,BRETT AVENUE,L,3,6,652812,302117
NCC,KIN,STONEGATE STREET,S,S0234,0,561912,319691
NCC,NOS,BRACONDALE,S,S0803,3,624006,307345
NCC,NOS,BRACONDALE,S,S0804,0,624006,307345
NCC,WLN,WHARTON DRIVE,L,7,6,629048,331182
NCC,KIN,ST MARGARETS PLACE,S,S0222,0,561719,319797
NCC,YAS,BRETT AVENUE,L,4,6,652812,302117
NCC,YAN,FISHWHARF,B,B0556,0,652604,305887
NCC,HUN,SANDRINGHAM ROAD,S,S0022,3,567587,340588
NCC,YAS,BRETT AVENUE,L,5,6,652812,302117
NCC,HUN,HOMEFIELDS ROAD,B,B0016,0,567657,340719
NCC,YAS,BRETT AVENUE,L,6,6,652812,302117
NCC,HUN,HOMEFIELDS ROAD,B,B0015,0,567657,340719
NCC,YAS,BRETT AVENUE,L,7,6,652812,302117
NCC,KIN,ST JAMES STREET,S,S0216,3,561960,319815
NCC,HUN,HOMEFIELDS ROAD,B,B0079,0,567657,340719
NCC,YAS,MARINERS COMPASS,L,1,6,652335,302023
NCC,HUN,PARK ROAD,S,S0018,3,567468,340577
NCC,YAS,MARINERS COMPASS,L,2,6,652335,302023
NCC,HUN,PARK ROAD,S,S0020,3,567468,340577
NCC,YAS,MARINERS COMPASS,L,3,6,652335,302023
NCC,YAS,MARINERS COMPASS,L,4,6,652335,302023
NCC,YAS,MARINERS COMPASS,L,5,6,652335,302023
NCC,YAS,MARINERS COMPASS,L,6,6,652335,302023
NCC,WYM,CHEPORE LANE,S,S0308,3,608957,298164
NCC,HUN,CROMER ROAD,S,S0037,3,567949,341614
NCC,HUN,BEACH TERRACE ROAD,S,S0085,0,567142,340699
NCC,YAS,MARINERS COMPASS,L,7,6,652335,302023
NCC,HUN,CROMER ROAD,S,S0036,3,567949,341614
NCC,NON,ALMA TERRACE,L,7,5,622786,309739
NCC,NON,BUXTON ROAD,L,1,5,622776,309802
NCC,NON,BUXTON ROAD,L,2,5,622776,309802
NCC,NON,BUXTON ROAD,L,3,5,622776,309802
NCC,NON,BUXTON ROAD,L,4,5,622776,309802
NCC,NON,BUXTON ROAD,L,5,5,622776,309802
NCC,NON,BUXTON ROAD,L,6,5,622776,309802
NCC,NON,BUXTON ROAD,L,7,5,622776,309802
NCC,NON,BUXTON ROAD,L,8,5,622776,309802
NCC,YAS,MARINERS COMPASS,L,8,6,652335,302023
NCC,HUN,AUSTIN STREET,S,S0029,3,567525,341162
NCC,NON,PATTESON ROAD,L,10,5,622753,309870
NCC,NON,PATTESON ROAD,L,9,5,622753,309870
NCC,NON,PATTESON ROAD,L,8,5,622753,309870
NCC,NON,PATTESON ROAD,L,7,5,622753,309870
NCC,NON,PATTESON ROAD,L,6,5,622753,309870
NCC,NON,PATTESON ROAD,L,5,5,622753,309870
NCC,NON,PATTESON ROAD,L,4,5,622753,309870
NCC,NON,PATTESON ROAD,L,3,5,622753,309870
NCC,NON,PATTESON ROAD,L,2,5,622753,309870
NCC,YAS,MARINERS COMPASS,L,9,6,652335,302023
NCC,KIN,ST JAMES STREET,U,S0219,3,561960,319815
NCC,NOH,STOKE FERRY BYPASS,S,S0019,0,570404,300619
NCC,DIS,DENMARK STREET,U,S0156,3,611315,279701
NCC,DRA,SCHOOL ROAD,S,S0055,3,617778,314294
NCC,DRA,SCHOOL ROAD,S,S0056,3,617778,314294
NCC,TSA,POUND LANE,U,S0251,3,627322,309854
NCC,THE,CROXTON ROAD,L,1,5,587333,284243
NCC,THE,CROXTON ROAD,L,4,5,587333,284243
NCC,YAS,MILL ROAD,S,S1198,0,651832,307473
NCC,YAS,MARINERS COMPASS,L,10,6,652335,302023
NCC,CRM,SANDY LANE,L,12,5,620921,341922
NCC,CRM,SANDY LANE,L,13,5,620921,341922
NCC,CRM,SANDY LANE,L,14,5,620921,341922
NCC,CRM,BLACKBERRY GROVE,L,1,6,620866,341874
NCC,CRM,BLACKBERRY GROVE,L,2,6,620866,341874
NCC,CRM,BLACKBERRY GROVE,L,3,6,620866,341874
NCC,CRM,BLACKBERRY GROVE,L,4,6,620866,341874
NCC,CRM,BLACKBERRY GROVE,L,5,6,620866,341874
NCC,NOS,NETHERWOOD GREEN,L,2,6,623751,306775
NCC,NOS,NETHERWOOD GREEN,L,3,6,623751,306775
NCC,NOS,NETHERWOOD GREEN,L,4,6,623751,306775
NCC,NOS,NETHERWOOD GREEN,L,5,6,623751,306775
NCC,NOS,NETHERWOOD GREEN,L,6,6,623751,306775
NCC,NOS,NETHERWOOD GREEN,L,7,6,623751,306775
NCC,NOS,NETHERWOOD GREEN FOOTPATH FROM WEST SIDE OF 50 TO WEST SIDE OF57,L,8,6,623807,306845
NCC,NOS,NETHERWOOD GREEN,L,9,6,623751,306775
NCC,NOS,NETHERWOOD GREEN FOOTPATH FROM REAR OF 99 TO WEST SIDE OF 50,L,17,6,623894,306828
NCC,YAS,MARINERS COMPASS,L,11,6,652335,302023
NCC,NOS,NETHERWOOD GREEN FOOTPATH FROM REAR OF 99 TO WEST SIDE OF 50,L,18,6,623894,306828
NCC,NOS,NETHERWOOD GREEN FOOTPATH FROM REAR OF 99 TO WEST SIDE OF 50,L,19,6,623894,306828
NCC,NOS,NETHERWOOD GREEN FOOTPATH FROM REAR OF 99 TO WEST SIDE OF 50,L,20,6,623894,306828
NCC,NOS,NETHERWOOD GREEN FOOTPATH FROM REAR OF 99 TO WEST SIDE OF 50,L,21,6,623894,306828
NCC,NOS,NETHERWOOD GREEN FOOTPATH FROM REAR OF 99 TO WEST SIDE OF 50,L,22,6,623894,306828
NCC,NOS,NETHERWOOD GREEN FOOTPATH FROM REAR OF 99 TO WEST SIDE OF 50,L,23,6,623894,306828
NCC,NOS,NETHERWOOD GREEN FOOTPATH FROM REAR OF 99 TO WEST SIDE OF 50,L,24,6,623894,306828
NCC,NOS,NETHERWOOD GREEN FOOTPATH FROM REAR OF 99 TO WEST SIDE OF 50,L,25,6,623894,306828
NCC,NOS,NETHERWOOD GREEN FOOTPATH FROM REAR OF 99 TO WEST SIDE OF 50,L,26,6,623894,306828
NCC,YAS,MARINERS COMPASS,L,12,6,652335,302023
NCC,YAS,HIGH MILL ROAD,S,S0004,3,651860,307332
NCC,YAS,MARINERS COMPASS,L,13,6,652335,302023
NCC,YAS,MARINERS COMPASS,L,14,6,652335,302023
NCC,YAS,MARINERS COMPASS,L,15,6,652335,302023
NCC,YAS,MARINERS COMPASS,L,16,6,652335,302023
NCC,YAS,MARINERS COMPASS,L,17,6,652335,302023
NCC,YAS,MARINERS COMPASS,L,18,6,652335,302023
NCC,YAS,MARINERS COMPASS,L,19,6,652335,302023
NCC,YAS,MARINERS COMPASS,L,20,6,652335,302023
NCC,YAS,MARINERS COMPASS,L,21,6,652335,302023
NCC,YAS,MARINERS COMPASS,L,22,6,652335,302023
NCC,KIN,TOWER STREET,S,S0211,3,561932,319904
NCC,WLN,CROMER ROAD,S,S0002,0,626981,330796
NCC,YAS,MARINERS COMPASS,L,23,6,652335,302023
NCC,WLN,CROMER ROAD,S,S0003,3,626981,330796
NCC,WLN,CROMER ROAD,S,S0004,3,626981,330796
NCC,YAS,MARINERS COMPASS,L,24,6,652335,302023
NCC,KIN,TOWER STREET,S,S0212,3,561932,319904
NCC,YAS,MARINERS COMPASS,L,25,6,652335,302023
NCC,WLN,CROMER ROAD,S,S0005,3,626981,330796
NCC,WLN,CROMER ROAD,S,S0006,3,626981,330796
NCC,YAS,MARINERS COMPASS,L,26,6,652335,302023
NCC,YAS,HIGH MILL ROAD,S,S0286,3,651860,307332
NCC,BRD,BUTTERCUP DRIVE,L,5,5,650841,303565
NCC,BRD,FOOTPATH ADJACENT TO 24 AND 55 BUTTERCUP DRIVE,L,8,5,650808,303590
NCC,BRD,BUTTERCUP DRIVE,L,3,5,650841,303565
NCC,BRD,BUTTERCUP DRIVE,L,4,5,650841,303565
NCC,BRD,FOOTPATH FROM BUTTERCUP DRIVE TO PRIMROSE WAY,L,9,5,650862,303614
NCC,BRD,FOOTPATH FROM BUTTERCUP DRIVE TO PRIMROSE WAY,L,10,5,650862,303614
NCC,YAS,HIGH MILL ROAD,S,S0285,3,651860,307332
NCC,YAS,MARINERS COMPASS,L,27,6,652335,302023
NCC,YAS,MARINERS COMPASS,L,28,6,652335,302023
NCC,YAS,MARINERS COMPASS,L,29,6,652335,302023
NCC,YAS,HIGH MILL ROAD,S,S0284,3,651860,307332
NCC,YAS,MILL ROAD,S,S0283,0,651832,307473
NCC,YAS,MARINERS COMPASS,L,30,6,652335,302023
NCC,YAS,HIGH MILL ROAD,S,S0282,0,651860,307332
NCC,YAS,MARINERS COMPASS,L,31,6,652335,302023
NCC,YAS,MARINERS COMPASS,L,32,6,652335,302023
NCC,WLN,POUND ROAD,S,S0142,3,628783,330195
