X,Y,OBJECTID,STREETID,NSGID,STREET,UNITID,UNITNO,UNITTYPE,LOCATION,HEIGHT,OWNER
356395.229983548,403835.319950547,22613,6351,44121635,Smithy Brook Road,042541,0011,L,REFER OSP,10,BE
356355.179981645,403826.619950134,22614,6351,44121635,Smithy Brook Road,042542,0012,L,REFER OSP,10,BE
356281.099978127,403829.879950289,22615,6351,44121635,Smithy Brook Road,042544,0014,L,REFER OSP,10,BE
356249.579976629,403842.309950879,22616,6351,44121635,Smithy Brook Road,042545,0015,L,REFER OSP,10,BE
356233.429975863,403823.15004997,22617,6351,44121635,Smithy Brook Road,042546,0016,L,REFER OSP,12,BE
356228.609975634,403851.149951298,22618,6351,44121635,Smithy Brook Road,042547,0017,L,REFER OSP,12,BE
356226.329975526,403809.91004934,22619,6351,44121635,Smithy Brook Road,042548,0018,L,REFER OSP,10,BE
356198.679974212,403849.339951213,22620,6351,44121635,Smithy Brook Road,042549,0019,L,REFER OSP,12,BE
356202.139974376,403818.350049742,22621,6351,44121635,Smithy Brook Road,042550,0020,L,REFER OSP,12,BE
356182.029973421,403823.040049963,22622,6351,44121635,Smithy Brook Road,042551,0021,L,REFER OSP,10,BE
356203.539974443,403868.119952105,22623,6351,44121635,Smithy Brook Road,042552,0022,L,REFER OSP,10,BE
356207.349974624,403903.499953786,22624,6351,44121635,Smithy Brook Road,042553,0023,L,REFER OSP,10,BE
356181.689973406,403937.08995538,22625,6351,44121635,Smithy Brook Road,042554,0024,L,REFER OSP,10,BE
356200.409974295,403951.589956069,22626,6351,44121635,Smithy Brook Road,042555,0025,L,REFER OSP,10,BE
356228.399975624,403965.069956709,22627,6351,44121635,Smithy Brook Road,042556,0026,L,NR JCN LITTLE LANE,10,BE
369503.060006136,400463.799990408,22628,699,44100749,Clegg Street,042562,0001,L,O/S 1,6,BE
369480.090005045,400488.869991599,22629,699,44100749,Clegg Street,042563,0002,L,O/S 2/4,6,BE
369444.960003377,400494.619991872,22630,699,44100749,Clegg Street,042564,0003,L,O/S 11/13,6,BE
369420.770002227,400520.129993083,22631,699,44100749,Clegg Street,042565,0004,L,O/S 14/16,6,BE
362793.069987428,403799.860048862,22632,3751,44103908,Kenilworth Drive,042566,0007,L,O/S 26,6,BE
354168.42997778,408160.699955991,22633,1038,44101108,Edgewood,042590,0001,L,O/S 1/3,6,BE
354156.059977192,408130.499954557,22634,1038,44101108,Edgewood,042591,0002,L,O/S 9/11,6,BE
354116.759975326,408115.729953855,22635,1038,44101108,Edgewood,042592,0004,L,S/O 22,6,BE
354073.599973276,408077.249952028,22636,1038,44101108,Edgewood,042593,0008,L,O/S 43,6,BE
354137.759976324,408108.689953521,22637,1038,44101108,Edgewood,042594,0005,L,O/S 15/17,6,BE
353352.480039025,404046.879960595,22638,1034,44101104,Edge Hall Road,042595,0009,L,S/O FOOTPATH TO NEW ESTATE,6,BE
367035.789988947,403571.880038034,22639,160,44100173,Bag Lane,042596,0016,L,O/S 165,10,BE
363966.670043171,400015.099969096,22640,1149,44101227,Fell Street,042597,0008,L,OPP 31/33,6,BE
364600.309973268,401575.520043213,22641,2853,44102997,Shelley Street,042598,0007,L,REFER OSP,6,BE
361620.82003175,404324.509973781,22642,1209,44101291,Frederick Street,042599,0001,L,S/O 152 MARKET ST,6,BE
361570.900029379,404358.439975394,22643,1209,44101291,Frederick Street,042601,0004,L,OPP PUBLIC TOILETS,6,BE
356249.559976629,403969.599956924,22644,1947,44102058,Little Lane,042605,0013,L,OPP 26,10,BE
356228.72997564,403987.389957769,22645,1947,44102058,Little Lane,042606,0013A,L,O/S 22,10,BE
356204.249974477,403983.439957581,22646,1947,44102058,Little Lane,042607,0014,L,OPP 16,10,BE
354528.759994895,405585.100033658,22647,248,44104610,Bell Lane,042608,0018,L,O/S 152,6,BE
356674.899996831,403796.960048724,22648,4041,44106193,Warrington Road,042611,0048,L,ON SPLITTER ISLAND JUNC SMITHY BROOK RD,12,BE
356672.399996713,403750.370046511,22649,4041,44106193,Warrington Road,042612,0050,L,O/S 369 WARRINGTON RD,12,BE
357313.720027174,403117.900016472,22650,2590,44102718,Raithby Drive,042623,0001,L,O/S 2/4,6,BE
357231.040023247,402891.100005699,22651,2590,44102718,Raithby Drive,042624,0016,L,S/O 68 FULBECK AVE,6,BE
358248.679971582,405088.10001005,22652,601,44100640,Chapel Lane,042638,0026,L,JCN CAROLINE ST ON ISLAND,12,BE
358228.449970621,405079.000009619,22653,601,44100640,Chapel Lane,042639,0027,L,JCN CAROLINE ST ON ISLAND,12,BE
358217.549970103,405056.370008543,22654,601,44100640,Chapel Lane,042640,0029,L,REAR OF UNIT 4,12,BE
358231.149970749,405021.380006881,22655,601,44100640,Chapel Lane,042641,0030,L,O/S TOTE CREDIT,12,BE
358201.819969356,405020.910006858,22656,601,44100640,Chapel Lane,042642,0031,L,REAR OF UNITS 5&6,12,BE
358215.889970024,404989.890005386,22657,601,44100640,Chapel Lane,042643,0032,L,O/S LOCK KEEPERS COTTEGE,12,BE
358188.359968717,404989.940005388,22658,601,44100640,Chapel Lane,042644,0033,L,SIDE OF CANAL BRIDGE,12,BE
358187.329968668,404983.590005087,22659,601,44100640,Chapel Lane,042645,0033A,L,ON CANAL BRIDGE,2.5,BE
358184.129968516,404968.190004354,22660,601,44100640,Chapel Lane,042646,0033B,L,ON CANAL BRIDGE,2.5,BE
358206.119969561,404956.300003791,22661,601,44100640,Chapel Lane,042647,0034,L,ON CANAL BRIDGE,12,BE
358207.889969644,404965.370004222,22662,601,44100640,Chapel Lane,042648,0034A,L,ON CANAL BRIDGE,2.5,BE
358213.029969889,404981.250004975,22663,601,44100640,Chapel Lane,042649,0034B,L,ON CANAL BRIDGE,2.5,BE
358180.42996834,404959.790003955,22664,601,44100640,Chapel Lane,042650,0035,L,ON CANAL BRIDGE,12,BE
358203.819969451,404926.900002394,22665,601,44100640,Chapel Lane,042651,0036,L,OPP PSL TOOL HIRE,12,BE
358177.369968195,404920.300002081,22666,601,44100640,Chapel Lane,042652,0037,L,REAR OF McFARLANE,12,BE
358206.51996958,404894.480000854,22667,601,44100640,Chapel Lane,042653,0038,L,REFER OSP,12,BE
358180.409968339,404890.560000667,22668,601,44100640,Chapel Lane,042654,0039,L,REFER OSP,12,BE
358215.059969985,404860.179999225,22669,601,44100640,Chapel Lane,042655,0040,L,REFER OSP,12,BE
358187.989968699,404857.079999078,22670,601,44100640,Chapel Lane,042656,0041,L,REFER OSP,12,BE
358205.929969551,404825.419997575,22671,601,44100640,Chapel Lane,042658,0043,L,REFER OSP,12,BE
357742.180047524,400814.010007042,22672,3861,44104018,Antler Court,042659,0002,L,O/S UNIT 2,8,BE
364884.15998675,402478.25998609,22673,2145,44102262,Melrose Avenue,042660,0013,L,O/S 86,6,BE
356762.160000976,399530.360046072,22674,168,44100182,Balliol Way,042662,0012,L,END OF CUL DE SAC,6,BE
356330.519980474,404978.260004833,22675,2496,44102615,Plane Avenue,042663,0001,L,O/S 28,6,BE
361672.310034196,404387.259976763,22676,22,44100026,Albert Street,042664,0001,L,R/O HINDLEY ARMS PUB,6,BE
361652.580033259,404417.689978208,22677,22,44100026,Albert Street,042665,0002,L,OPP G & G CARPETS,6,BE
360122.929960604,402201.369972939,22678,816,44100878,Crediton Drive,042666,0004,L,O/S 9/11,6,BE
360099.539959493,402317.499978455,22679,816,44100878,Crediton Drive,042667,0010,L,O/S 39/41,6,BE
360084.219958765,402342.149979625,22680,816,44100878,Crediton Drive,042668,0011,L,O/S 47/49,6,BE
357604.480040984,403313.700025771,22681,117,44100128,Ashby Road,042670,0004,L,O/S 26,6,BE
357614.400041455,403351.55002757,22682,117,44100128,Ashby Road,042671,0005,L,O/S 17,6,BE
357600.750040807,403381.240028979,22683,117,44100128,Ashby Road,042672,0006,L,O/S 40,6,BE
356252.139976751,409472.300018288,22684,2558,44102682,Prospect Road,042673,0001,L,O/S 1/3,6,BE
356286.049978362,409483.240018809,22685,2558,44102682,Prospect Road,042674,0002,L,O/S 8,6,BE
356318.079979884,409500.030019606,22686,2558,44102682,Prospect Road,042675,0003,L,O/S 12,6,BE
356340.719980959,409519.580020534,22687,2558,44102682,Prospect Road,042676,0004,L,O/S 15,6,BE
356365.79998215,409522.010020651,22688,2558,44102682,Prospect Road,042677,0005,L,O/S 22/24,6,BE
356281.249978134,409586.090023695,22689,2407,44102525,Park Road,042678,0001,L,O/S 3,6,BE
356290.749978585,409548.870021926,22690,2407,44102525,Park Road,042679,0002,L,O/S 4,6,BE
356297.709978916,409516.500020389,22691,2407,44102525,Park Road,042680,0003,L,O/S 8,6,BE
354283.079983226,404536.929983871,22692,2189,44102308,Milton Grove,042681,0001,L,O/S 1/3,6,BE
354255.409981912,404535.849983821,22693,2189,44102308,Milton Grove,042682,0002,L,O/S 9/11,6,BE
354224.039980422,404535.079983784,22694,2189,44102308,Milton Grove,042683,0003,L,O/S 17/19,6,BE
354190.469978827,404534.969983779,22695,2189,44102308,Milton Grove,042684,0004,L,O/S 25/27,6,BE
354146.279976728,404567.879985342,22696,2189,44102308,Milton Grove,042685,0006,L,O/S 37,6,BE
354125.959975763,404575.619985709,22697,2189,44102308,Milton Grove,042686,0007,L,O/S 39/41,6,BE
354097.67997442,404578.709985856,22698,2189,44102308,Milton Grove,042687,0008,L,O/S 43/45,6,BE
354016.389970559,404587.769986287,22699,2189,44102308,Milton Grove,042688,0011,L,O/S 55,6,BE
353986.339969131,404591.079986444,22700,2189,44102308,Milton Grove,042689,0012,L,O/S 57/59,6,BE
352631.450004778,403472.890033333,22701,3225,44103391,Upholland Road,042690,0063,L,O/S 284/286,10,BE
357263.060024767,403148.850017941,22702,806,44100866,Cranfield Road,042691,0018,L,O/S 106A,6,BE
357136.970018779,403151.650018074,22703,806,44100866,Cranfield Road,042692,0022,L,O/S 53,6,BE
358510.739984029,399984.85996766,22704,3842,44103700,Woods Lane,042695,0002,L,O/S WHITE RUSHES FARM,6,BE
368803.079972889,402090.839967689,22705,1747,44101852,Kings Court,042698,H0531,L,O/S 4/5,6,HS
361874.490043798,398093.079977805,22706,3629,44103795,Slag Lane,042699,0016,L,O/S 212/214,8,BE
354708.160003416,404549.789984481,22707,3398,44103575,White Street,042700,0005,L,S/O 9 CHAPEL ST,10,BE
354718.660003914,404568.189985355,22708,3398,44103575,White Street,042701,0006,L,ON ISLAND R/O CLUB,10,BE
357668.520044026,403162.820018604,22709,724,44100778,Colby Road,042704,0002,L,O/S 3,6,BE
357681.000044619,403138.330017442,22710,724,44100778,Colby Road,042705,0003,L,O/S 12,6,BE
357682.51004469,403112.310016206,22711,724,44100778,Colby Road,042706,0004,L,O/S 18/20,6,BE
357682.780044703,403092.780015279,22712,724,44100778,Colby Road,042707,0005,L,OPP 19,6,BE
357677.270044441,403043.500012938,22713,724,44100778,Colby Road,042708,0007,L,O/S 40,6,BE
357666.530043932,403022.030011918,22714,724,44100778,Colby Road,042709,0008,L,O/S 46,6,BE
357652.480043264,403004.250011073,22715,724,44100778,Colby Road,042710,0009,L,OPP 29,6,BE
357531.310037509,402957.350008845,22716,1219,44101300,Fulbeck Avenue,042711,0024,L,O/S 126/128,6,BE
357562.690039,402954.320008701,22717,1219,44101300,Fulbeck Avenue,042712,0025,L,O/S 119/121,6,BE
357585.900040101,402973.570009615,22718,1219,44101300,Fulbeck Avenue,042713,0026,L,O/S 136,6,BE
357612.720041376,402972.630009571,22719,1219,44101300,Fulbeck Avenue,042714,0027,L,O/s 131,6,BE
357628.470042123,402997.24001074,22720,1219,44101300,Fulbeck Avenue,042715,0028,L,O/S 31 COLBY ROAD,6,BE
367437.55000803,403003.960011059,22721,519,44100557,Cambridge Street,042726,0001,L,S/O 29,6,BE
367343.480003562,403000.370010888,22722,519,44100557,Cambridge Street,042727,0004,L,O/S 33/35,6,BE
367299.840001489,402990.580010423,22723,519,44100557,Cambridge Street,042728,0005,L,O/S 47/49,6,BE
367263.049999742,402979.960009919,22724,519,44100557,Cambridge Street,042729,0006,L,O/S 63/65,6,BE
367193.649996446,402960.480008993,22725,519,44100557,Cambridge Street,042730,0008,L,O/S 87/89,6,BE
367162.129994948,402951.450008566,22726,519,44100557,Cambridge Street,042731,0009,L,O/S 101/103,6,BE
367125.759993221,402941.340008086,22727,519,44100557,Cambridge Street,042732,0010,L,O/S117/119,6,BE
367093.189991673,402924.530007286,22728,2253,44102375,Naylor Street,042733,0004,L,JCN CAMBRIDGE ST,6,BE
367104.409992207,402898.210006036,22729,519,44100557,Cambridge Street,042734,0011,L,IN CENTRAL PARK,6,LS
367114.019992663,402866.27000452,22730,519,44100557,Cambridge Street,042735,0012,L,IN CENTRAL PARK,6,LS
367236.349998473,402932.070007645,22731,519,44100557,Cambridge Street,042736,0013,L,IN CENTRAL PARK,6,LS
358007.239960114,405654.510036953,22732,952,44101016,Dorning Street,042737,0004,L,OPP COOPS BUISINESS CENTRE,10,BE
355192.650026429,405740.33004103,22733,743,44100797,Comet Road,042738,0020,L,REFER OSP,6,PL
356990.030011799,403564.500037683,22734,1762,44101869,Kipling Avenue,042739,0022,L,JCN ST PAULS AVE,6,BE
355410.000036752,407460.270022722,22735,3416,44103592,Wigan Lower Road,042740,0046,L,O/S GARAGE,10,BE
357333.650028121,407443.680021934,22736,1254,44101338,Gidlow Lane,042743,0048,L,O/S 440/442,8,BE
359670.490039114,401312.900030738,22737,1761,44101868,Kintbury Street,042744,0008,L,S/O 11 MAINS AVE,6,BE
358816.109998534,400056.719971074,22738,202,44100218,Barrow Street,042745,0002,L,S/O 55B NORTH ST,6,BE
358466.929981948,399557.250047348,22739,262,44100281,Belvedere Road,042746,0009,L,O/S 45/47,6,BE
358290.759973581,399256.060033044,22740,50,44100057,Allscott Way,042747,0001,L,O/S 1/3,6,BE
358036.379961498,398522.88999822,22741,666,44100711,Chiltern Close,042748,0002,L,OPP 4,6,BE
358112.949965135,398499.139997091,22742,1144,44101223,Farndale Grove,042749,0001,L,S/O 85 WINDSOR RD,6,BE
358110.069964998,398531.279998619,22743,1144,44101223,Farndale Grove,042750,0002,L,O/S 6,6,BE
354931.540014026,404938.870002963,22744,3194,44103357,Troutbeck Rise,042751,0004,L,O/S 3/5,6,BE
361943.460047075,404614.649987563,22745,554,44100596,Carr Street,042752,0001,L,O/S 2,6,BE
361942.790047043,404587.599986278,22746,554,44100596,Carr Street,042753,0002,L,O/S 5/7,6,BE
361920.370045978,404564.149985164,22747,554,44100596,Carr Street,042754,0003,L,ADJ 14,6,BE
361916.770045807,404530.869983584,22748,554,44100596,Carr Street,042755,0004,L,REFER OSP,6,BE
361868.150043498,404561.059985017,22749,2463,44102582,Pennington Street,042756,0001,L,S/O 45 MARKET ST,6,BE
358207.489969625,404791.519995963,22750,4099,44104768,Poolstock,042761,0001,L,S/O CANAL BRIDGE,12,BE
358196.409969099,404813.559997011,22751,4099,44104768,Poolstock,042762,0002,L,CENT RES J/TION CHAPEL LANE,12,BE
358185.209968567,404830.359997809,22752,4099,44104768,Poolstock,042763,0003,L,REAR RICHMOND FOODS,12,BE
358181.949968413,404782.59999554,22753,4099,44104768,Poolstock,042764,0004,L,REFER OSP,12,BE
358165.619967637,404802.479996484,22754,4099,44104768,Poolstock,042765,0004A,L,REAR RICHMOND FOODS.,12,BE
358151.269966955,404767.319994815,22755,4099,44104768,Poolstock,042766,0005,L,REFER OSP,12,BE
358136.459966252,404780.849995457,22756,4099,44104768,Poolstock,042767,0005A,L,REAR RICHMOND FOODS,12,BE
358121.289965531,404763.119994614,22757,4099,44104768,Poolstock,042768,0006,L,O/S OFFICES,12,BE
359675.710039362,405063.700008892,22758,2135,44102249,Meadway,042769,0004,L,O/S 18/20,6,BE
356815.010003487,407593.370029045,22759,3558,44103742,Yates Grove,042770,0002,L,O/S 5/6,6,BE
356836.240004495,407557.910027361,22760,3558,44103742,Yates Grove,042771,0001,L,S/O 69 ACACIA CRES,6,BE
354255.219981902,410585.969971186,22761,2866,44103009,Shevington Moor,042772,0012A,L,S/O 96,6,BE
353998.219969695,410537.909968903,22762,3591,44103774,Cripplegate,042773,0001,L,O/S FARM ENTRANCE,6,BE
367863.650028269,403130.030017048,22763,2718,44104388,Rowland Street North,042774,0001,L,O/S FORMBY HALL,6,BE
367854.560027837,403096.470015453,22764,2718,44104388,Rowland Street North,042775,0002,L,O/S 15/17,6,BE
366402.13995885,403064.510013936,22765,6285,44121564,Gadbury Fold,042776,0001,L,JCN ATHERLEIGH WAY,10,BE
370285.360043294,401392.620034525,22766,4195,44104263,Muirfield Drive,042777,0010,L,O/S 42/44,6,BE
366391.939958366,403051.220013304,22767,6285,44121564,Gadbury Fold,042778,0002,L,JCN ATHERLEIGH WAY,10,BE
366630.859969714,403856.799951566,22768,6356,44121640,Gibfield Park Avenue,042784,0011,L,JCN BAG LN,10,BE
366632.979969814,403880.809952708,22769,6356,44121640,Gibfield Park Avenue,042785,0012,L,JCN BAG LN,10,BE
356823.330003882,402919.060007026,22770,3311,44104175,Warrington Road - Service Road,042788,0100,L,O/S MOBIL GARAGE,12,BE
366332.189955528,403028.880012242,22771,4244,44120143,Atherleigh Way,042789,0226,L,REFER OSP,10,BE
357501.520036094,408646.35997906,22772,3423,44103599,Wigan Road,042790,0017,L,OPP WINDSOR HSE,12,BE
358882.030001665,400102.729973258,22773,2307,44102427,North Street,042791,0006,L,OPP 89,6,BE
358921.690003548,400149.969975501,22774,2307,44102427,North Street,042792,0008,L,OPP 99/101,6,BE
362051.979952229,404622.359987929,22775,392,44100423,Bridge Street,042796,0005,L,REFER OSP,10,BE
364504.419968714,400519.169993037,22776,1169,44101248,Firs Lane,042799,0011A,L,REFER OSP,6,LS
356757.710000765,400912.090011701,22777,3963,44104111,Chimes Road,042800,0008,L,S/O 38 DRYDEN AVE,6,BE
366337.06995576,403104.780015849,22778,6348,44121632,Gibfield Park Way,042801,0001,L,REFER OSP,10,BE
366321.559955023,403135.760017319,22779,6348,44121632,Gibfield Park Way,042802,0002,L,REFER OSP,10,BE
366306.279954297,403164.820018699,22780,6348,44121632,Gibfield Park Way,042803,0003,L,REFER OSP,10,BE
366292.519953644,403195.310020149,22781,6348,44121632,Gibfield Park Way,042804,0004,L,REFER OSP,10,BE
366279.039953004,403230.800021833,22782,6348,44121632,Gibfield Park Way,042805,0005,L,REFER OSP,10,BE
366267.779952468,403270.250023708,22783,6348,44121632,Gibfield Park Way,042806,0006,L,REFER OSP,10,BE
366259.58995208,403309.940025592,22784,6348,44121632,Gibfield Park Way,042807,0007,L,REFER OSP,10,BE
366254.939951858,403351.510027567,22785,6348,44121632,Gibfield Park Way,042808,0008,L,REFER OSP,10,BE
366253.049951769,403395.450029654,22786,6348,44121632,Gibfield Park Way,042809,0009,L,REFER OSP,10,BE
366253.369951785,403439.620031752,22787,6348,44121632,Gibfield Park Way,042810,0010,L,REFER OSP,10,BE
366253.839951807,403485.610033937,22788,6348,44121632,Gibfield Park Way,042811,0011,L,REFER OSP,10,BE
366254.309951829,403530.330036061,22789,6348,44121632,Gibfield Park Way,042812,0012,L,REFER OSP,10,BE
366254.75995185,403568.160037857,22790,6348,44121632,Gibfield Park Way,042813,0013,L,REFER OSP,10,BE
366254.389951833,403605.290039621,22791,6348,44121632,Gibfield Park Way,042814,0014,L,REFER OSP,10,BE
366252.65995175,403642.610041393,22792,6348,44121632,Gibfield Park Way,042815,0015,L,REFER OSP,10,BE
366248.409951549,403674.500042908,22793,6348,44121632,Gibfield Park Way,042816,0016,L,REFER OSP,10,BE
366242.109951249,403702.380044233,22794,6348,44121632,Gibfield Park Way,042817,0017,L,REFER OSP,10,BE
366258.639952035,403727.260045415,22795,6348,44121632,Gibfield Park Way,042818,0018,L,REFER OSP,10,BE
366227.509950556,403717.540044952,22796,6348,44121632,Gibfield Park Way,042819,0019,L,REFER OSP,10,BE
366247.699951515,403755.530046757,22797,6348,44121632,Gibfield Park Way,042820,0020,L,REFER OSP,10,BE
366217.729950092,403740.910046063,22798,6348,44121632,Gibfield Park Way,042821,0021,L,REFER OSP,10,BE
366223.029950343,403764.860047201,22799,6348,44121632,Gibfield Park Way,042822,0022,L,REFER OSP,10,BE
366220.899950242,403793.680048568,22800,6348,44121632,Gibfield Park Way,042823,0023,L,REFER OSP,10,BE
366218.799950142,403829.69995028,22801,6348,44121632,Gibfield Park Way,042824,0024,L,REFER OSP,10,BE
366219.829950191,403864.65995194,22802,6348,44121632,Gibfield Park Way,042825,0025,L,REFER OSP,10,BE
366224.709950423,403901.349953683,22803,6348,44121632,Gibfield Park Way,042826,0026,L,REFER OSP,10,BE
366233.529950842,403937.649955407,22804,6348,44121632,Gibfield Park Way,042827,0027,L,REFER OSP,10,BE
366245.49995141,403972.379957058,22805,6348,44121632,Gibfield Park Way,042828,0028,L,REFER OSP,10,BE
366258.879952046,404005.839958645,22806,6348,44121632,Gibfield Park Way,042829,0029,L,REFER OSP,10,BE
366270.389952593,404038.739960209,22807,6348,44121632,Gibfield Park Way,042830,0030,L,REFER OSP,10,BE
366290.309953539,404038.259960186,22808,6348,44121632,Gibfield Park Way,042831,0031,L,REFER OSP,10,BE
366276.149952866,403740.66004605,22809,6356,44121640,Gibfield Park Avenue,042834,0001,L,REFER OSP,10,BE
366308.299954393,403760.540046996,22810,6356,44121640,Gibfield Park Avenue,042835,0002,L,REFER OSP,10,BE
366348.939956323,403763.600047139,22811,6356,44121640,Gibfield Park Avenue,042836,0003,L,REFER OSP,10,BE
366380.719957833,403784.500048133,22812,6356,44121640,Gibfield Park Avenue,042837,0004,L,REFER OSP,10,BE
366422.069959797,403799.20004883,22813,6356,44121640,Gibfield Park Avenue,042838,0005,L,REFER OSP,10,BE
366461.93996169,403801.970048962,22814,6356,44121640,Gibfield Park Avenue,042839,0006,L,REFER OSP,10,BE
366493.969963212,403823.839950001,22815,6356,44121640,Gibfield Park Avenue,042840,0007,L,REFER OSP,10,BE
366571.959966917,403839.409950741,22816,6356,44121640,Gibfield Park Avenue,042844,0009,L,REFER OSP,10,BE
356681.929997166,407196.170010179,22817,3983,44104777,Shaftesbury Street,042845,0003,L,S/O 73 THICKNESSE AV,6,BE
356674.699996822,407225.090011552,22818,3983,44104777,Shaftesbury Street,042846,0004,L,S/O 42 ASCROFT AVE,6,BE
357684.250044773,405853.390046399,22819,1217,44101298,Frog Lane,042847,0009,L,REFER OSP,10,BE
357328.100027856,405634.120035985,22820,4090,44102313,Miry Lane,042854,0023,L,JCN WESTINGHOUSE CL,8,BE
360028.879956136,402919.290007038,22821,5511,44120495,Mellor Brook Drive,042855,0001,L,S/O 15 LUNE ROAD,6,38
360045.259956915,402903.520006288,22822,5511,44120495,Mellor Brook Drive,042856,0002,L,O/S 1,6,38
361930.380046453,404634.719988516,22823,2086,44102199,Market Street,042857,0001,L,OPP 5,10,BE
361904.400045219,404641.54998884,22824,2086,44102199,Market Street,042858,0002,L,O/S ST JOHNS CHURCH,10,BE
361897.140044875,404619.819987809,22825,2086,44102199,Market Street,042859,0003,L,O/S 19/21,10,BE
361883.260044215,404638.049988674,22826,2086,44102199,Market Street,042860,0004,L,O/S 22,10,BE
361870.220043596,404617.559987701,22827,2086,44102199,Market Street,042861,0005,L,O/S 32,10,BE
361856.42004294,404592.309986502,22828,2086,44102199,Market Street,042862,0006,L,O/S 44,10,BE
361843.210042313,404563.969985155,22829,2086,44102199,Market Street,042863,0007,L,O/S 50,10,BE
361837.110042023,404531.529983616,22830,2086,44102199,Market Street,042864,0008,L,O/S 57,10,BE
361811.190040792,404513.879982777,22831,2086,44102199,Market Street,042865,0009,L,O/S 64,10,BE
361810.440040756,404490.809981681,22832,2086,44102199,Market Street,042866,0010,L,O/S 75/77,10,BE
361788.280039703,404469.31998066,22833,2086,44102199,Market Street,042867,0011,L,O/S 85 - (POST OFFICE),10,BE
361765.290038612,404444.8999795,22834,2086,44102199,Market Street,042868,0012,L,O/S 93/95,10,BE
361715.540036249,404411.289977904,22835,2086,44102199,Market Street,042869,0014,L,O/S 106/108,10,BE
361693.88003522,404390.309976907,22836,2086,44102199,Market Street,042870,0015,L,O/S SURGERY,10,BE
361673.310034243,404368.979975894,22837,2086,44102199,Market Street,042871,0016,L,O/S 128,10,BE
361655.510033398,404349.249974957,22838,2086,44102199,Market Street,042872,0017,L,O/S 138,10,BE
361645.580032926,404319.899973564,22839,2086,44102199,Market Street,042873,0018,L,OPP 150,10,BE
361963.460048025,404625.349988071,22840,392,44100423,Bridge Street,042874,0001,L,O/S LORD NELSON PUB,10,BE
361985.590049076,404652.709989371,22841,392,44100423,Bridge Street,042875,0002,L,S/O 4 DEANSGATE,10,BE
362006.239950056,404638.579988699,22842,392,44100423,Bridge Street,042876,0003,L,O/S 22/24,10,BE
369686.550014852,400879.150010137,22843,2416,44102534,Parkfield Avenue,042877,0008,L,O/S 38/40,6,BE
370219.110040147,400458.289990146,22844,419,44100451,Brook Drive,042878,0004,L,O/S 25/27,6,BE
370094.070034208,400605.029997116,22845,419,44100451,Brook Drive,042879,0011,L,O/S 83/85,6,BE
357448.220033562,403377.150028786,22846,1308,44101395,Grant Road,042880,0003,L,O/ S 8,6,BE
356024.849965956,400571.719995534,22847,3954,44104102,Booths Brow Road,042881,0003,L,O/S 30/32,6,BE
355983.579963995,400596.009996688,22848,3954,44104102,Booths Brow Road,042882,0005,L,S/O 34,6,BE
355768.339953772,400597.419996755,22849,3954,44104102,Booths Brow Road,042884,0013,L,O/S BOOTHS BROW FARM,6,BE
361331.240017995,403979.359957388,22850,5528,44120622,Blackberry Drive,042885,0001,L,OPP 2,6,BE
361323.220017615,403966.219956765,22851,5528,44120622,Blackberry Drive,042886,0002,L,O/S 2,6,BE
361349.910018883,403968.249956861,22852,5528,44120622,Blackberry Drive,042887,0003,L,O/S 1,6,BE
361340.680018444,403956.479956301,22853,5528,44120622,Blackberry Drive,042888,0004,L,O/S 4/6,6,BE
361366.760019682,403954.3499562,22854,5528,44120622,Blackberry Drive,042889,0005,L,OPP 8,6,BE
361358.130019273,403943.359955678,22855,5528,44120622,Blackberry Drive,042890,0006,L,O/S 8,6,BE
361381.880020401,403948.86995594,22856,5528,44120622,Blackberry Drive,042891,0007,L,S/O 1 ARNCLIFFE CL,6,BE
361364.530019577,403932.929955183,22857,5528,44120622,Blackberry Drive,042892,0008,L,S/O 8,6,BE
361376.500020145,403919.129954528,22858,5528,44120622,Blackberry Drive,042894,0010,L,O/S 10,6,BE
361382.590020435,403909.949954091,22859,5528,44120622,Blackberry Drive,042895,0011,L,S/O 10,6,BE
361386.550020623,403882.089952769,22860,5528,44120622,Blackberry Drive,042896,0012,L,O/S 14,6,BE
361401.620021339,403856.839951569,22861,5528,44120622,Blackberry Drive,042897,0013,L,OPP EDRIDGE WAY,6,BE
361432.220022792,403845.169951014,22862,5528,44120622,Blackberry Drive,042898,0014,L,O/S 17,6,BE
361353.86001907,403917.439954447,22863,5531,44120625,Hockery View,042899,0001,L,O/S 4,6,BE
361416.900022064,403872.169952298,22864,5530,44120624,Edridge Way,042900,0001,L,OPP 2,6,BE
361436.890023014,403894.909953376,22865,5530,44120624,Edridge Way,042901,0002,L,OPP 4,6,BE
361454.860023867,403906.419953924,22866,5530,44120624,Edridge Way,042902,0003,L,REFER OSP,6,BE
361423.070022358,403828.389950218,22867,5529,44120623,Creswick Close,042903,0001,L,S/O 22 BLACKBERRY DRIVE,6,BE
361400.140021268,403810.580049371,22868,5529,44120623,Creswick Close,042904,0002,L,O/S 3,6,BE
361447.880023535,403820.210049829,22869,5528,44120622,Blackberry Drive,042905,0015,L,O/S 24/26,6,BE
361475.000024823,403803.890049053,22870,5528,44120622,Blackberry Drive,042906,0016,L,O/S 30,6,BE
360812.799993371,401407.210035218,22871,3308,44120196,Warrington Road,042908,0034,L,O/S  359,10,BE
